InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,UnitPrice_LKR,Total_Price_LKR,District
531011,40013,SPA CEYLON SLEEP BODY LOTION,8,2023-11-02 18:44:09,12.68,,3995.0,31960.0,Matale
531012,DELV,COURIER DELIVERY CHARGE,10,2023-11-03 14:53:14,3.0,,945.0,9450.0,Ratnapura
531013,40072,FUN FOODS MAYONNAISE 250G,2,2023-11-03 16:00:33,1.78,301161.0,560.0,1120.0,Kalutara
531014,40080,COCA-COLA 1.5L,1,2023-11-03 16:57:49,1.27,301001.0,400.0,400.0,Colombo
531015,40028,BAIRAHA CHICKEN 1KG,3,2023-11-04 16:45:57,5.25,,1655.0,4965.0,Colombo
531016,40009,MUNCHEE TIKIRI MARIE 80G,8,2023-11-05 10:30:19,0.25,301060.0,80.0,640.0,Kalutara
531017,40058,DIVA WASHING POWDER 1KG,2,2023-11-05 12:49:53,2.35,301094.0,740.0,1480.0,Colombo
531018,40007,MUNCHEE CHOCOLATE BISCUIT 200G,2,2023-11-05 14:10:47,0.79,301064.0,250.0,500.0,Batticaloa
531019,40006,MUNCHEE SUPER CREAM CRACKER 500G,15,2023-11-06 17:07:32,1.63,301038.0,515.0,7725.0,Mullaitivu
531020,40037,MOTHA STRAWBERRY JELLY 100G,2,2023-11-07 10:56:53,0.43,,135.0,270.0,Anuradhapura
531021,40025,KOTMALE FRESH MILK 1L,4,2023-11-08 12:53:59,1.63,301133.0,515.0,2060.0,Colombo
531022,40039,CLOGARD TOOTHPASTE 120G,3,2023-11-11 19:13:13,0.79,301045.0,250.0,750.0,Galle
531023,40001,DILMAH CEYLON TEA 500G,1,2023-11-11 20:48:02,4.35,301008.0,1370.0,1370.0,Anuradhapura
531024,40002,DILMAH EARL GREY TEA 50 BAGS,8,2023-11-12 12:18:34,3.08,301111.0,970.0,7760.0,Colombo
531025,40026,KITHUL TREACLE 750ML,10,2023-11-12 17:14:02,6.52,301148.0,2055.0,20550.0,Mullaitivu
531026,40001,DILMAH CEYLON TEA 500G,1,2023-11-12 17:47:42,4.35,,1370.0,1370.0,Badulla
531027,40052,WIJAYA ROASTED CURRY POWDER 250G,3,2023-11-13 08:59:33,1.44,301078.0,455.0,1365.0,Kandy
531028,40017,MD MIXED FRUIT JAM 500G,3,2023-11-13 19:48:55,2.35,,740.0,2220.0,Nuwara Eliya
531029,40006,MUNCHEE SUPER CREAM CRACKER 500G,3,2023-11-16 12:52:41,1.63,301107.0,515.0,1545.0,Galle
531030,40027,KEELLS CHICKEN SAUSAGES 500G,2,2023-11-17 08:19:50,3.44,301078.0,1085.0,2170.0,Moneragala
531031,40001,DILMAH CEYLON TEA 500G,1,2023-11-17 08:49:39,4.35,301138.0,1370.0,1370.0,Jaffna
531032,40004,ZESTA TEA 400G,1,2023-11-18 14:58:07,3.81,,1200.0,1200.0,Kegalle
531033,40004,ZESTA TEA 400G,6,2023-11-18 15:31:54,3.81,301010.0,1200.0,7200.0,Polonnaruwa
531034,40069,ANCHOR BUTTER 200G,2,2023-11-21 18:22:29,2.83,,890.0,1780.0,Colombo
531035,40001,DILMAH CEYLON TEA 500G,15,2023-11-22 08:15:00,4.35,301104.0,1370.0,20550.0,Hambantota
531036,40037,MOTHA STRAWBERRY JELLY 100G,2,2023-11-22 08:29:24,0.43,301033.0,135.0,270.0,Kalutara
531037,40001,DILMAH CEYLON TEA 500G,2,2023-11-22 11:37:26,4.35,301087.0,1370.0,2740.0,Gampaha
531038,40089,KANDOS CHOCOLATE BAR 100G,1,2023-11-24 19:23:06,0.9,301214.0,285.0,285.0,Colombo
531039,40048,EDINBOROUGH SOY SAUCE 400ML,12,2023-11-25 10:11:04,1.27,,400.0,4800.0,Kegalle
531040,40016,LINK SAMAHAN BOX (100 PACKETS),4,2023-11-27 09:53:54,5.43,301032.0,1710.0,6840.0,Gampaha
531041,40062,NESTOMALT 400G,15,2023-11-27 18:17:07,2.25,301078.0,710.0,10650.0,Nuwara Eliya
531042,40009,MUNCHEE TIKIRI MARIE 80G,3,2023-11-28 11:38:51,0.25,301187.0,80.0,240.0,Gampaha
531043,40051,LANKA SOY CHICKEN FLAVOUR 90G,6,2023-11-29 11:07:05,0.43,301003.0,135.0,810.0,Puttalam
531044,40031,PRIMA KOTTU MEE CUP,3,2023-11-30 18:37:08,0.54,301108.0,170.0,510.0,Ratnapura
531045,40005,WATAWALA TEA 400G,2,2023-11-30 19:05:20,2.83,301084.0,890.0,1780.0,Gampaha
531046,40053,WIJAYA CHILLI POWDER 250G,8,2023-12-01 10:40:05,1.63,301128.0,515.0,4120.0,Kalutara
531047,40028,BAIRAHA CHICKEN 1KG,1,2023-12-01 16:09:22,5.25,301090.0,1655.0,1655.0,Moneragala
531048,40080,COCA-COLA 1.5L,2,2023-12-01 20:35:15,1.27,301170.0,400.0,800.0,Jaffna
531049,40089,KANDOS CHOCOLATE BAR 100G,6,2023-12-01 20:41:37,0.9,301108.0,285.0,1710.0,Matara
531050,40001,DILMAH CEYLON TEA 500G,1,2023-12-02 15:41:48,4.35,301001.0,1370.0,1370.0,Ampara
531051,40003,DILMAH GREEN TEA 20 BAGS,4,2023-12-02 17:56:11,2.0,301219.0,630.0,2520.0,Kegalle
531052,40065,FAIR & LOVELY CREAM 50G,12,2023-12-03 09:36:21,1.16,301076.0,365.0,4380.0,Ratnapura
531053,40075,RANMUTHU RICE 5KG,4,2023-12-06 08:21:46,5.43,301022.0,1710.0,6840.0,Ratnapura
531054,40029,KIST TOMATO KETCHUP 400G,1,2023-12-06 19:50:57,1.63,301068.0,515.0,515.0,Gampaha
531055,40001,DILMAH CEYLON TEA 500G,1,2023-12-07 11:21:58,4.35,301011.0,1370.0,1370.0,Mannar
531056,40034,HARISCHANDRA COFFEE 100G,4,2023-12-09 20:24:48,1.38,301035.0,435.0,1740.0,Gampaha
531057,40030,KIST MIXED FRUIT NECTAR 1L,6,2023-12-10 13:14:23,2.0,301051.0,630.0,3780.0,Kalutara
531058,40033,HARISCHANDRA NOODLES 400G,4,2023-12-10 19:40:03,0.9,301019.0,285.0,1140.0,Colombo
531059,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,4,2023-12-11 13:39:03,2.9,301025.0,915.0,3660.0,Hambantota
531060,40092,ARALIYA COCONUT MILK POWDER 300G,15,2023-12-11 17:33:05,2.54,301077.0,800.0,12000.0,Jaffna
531061,40036,MAGGI COCONUT MILK POWDER 300G,3,2023-12-11 18:13:24,2.71,301074.0,855.0,2565.0,Colombo
531062,40007,MUNCHEE CHOCOLATE BISCUIT 200G,1,2023-12-12 12:48:50,0.79,301172.0,250.0,250.0,Gampaha
531063,40011,MALIBAN LEMON PUFF 200G,4,2023-12-13 11:03:54,0.73,301054.0,230.0,920.0,Anuradhapura
531064,40073,DELMEGE BASMATI RICE 5KG,1,2023-12-14 08:59:32,7.6,,2395.0,2395.0,Kandy
531065,40030,KIST MIXED FRUIT NECTAR 1L,8,2023-12-14 17:09:24,2.0,301038.0,630.0,5040.0,Moneragala
531066,40072,FUN FOODS MAYONNAISE 250G,4,2023-12-16 09:23:55,1.78,301035.0,560.0,2240.0,Hambantota
531067,40048,EDINBOROUGH SOY SAUCE 400ML,2,2023-12-16 15:45:42,1.27,301071.0,400.0,800.0,Puttalam
531068,40037,MOTHA STRAWBERRY JELLY 100G,2,2023-12-16 16:11:11,0.43,301213.0,135.0,270.0,Gampaha
531069,40001,DILMAH CEYLON TEA 500G,2,2023-12-16 20:13:38,4.35,301139.0,1370.0,2740.0,Vavuniya
531070,40020,ELEPHANT HOUSE CREAM SODA 1.5L,10,2023-12-18 10:57:47,1.44,301131.0,455.0,4550.0,Badulla
531071,40057,VIM DISHWASH LIQUID 500ML,4,2023-12-18 19:18:24,1.63,301163.0,515.0,2060.0,Anuradhapura
531072,40014,SPA CEYLON HAND CREAM,6,2023-12-19 15:33:09,7.97,301115.0,2510.0,15060.0,Jaffna
531073,DELV,COURIER DELIVERY CHARGE,6,2023-12-19 17:03:20,3.0,301033.0,945.0,5670.0,Colombo
531074,40063,MILO 400G,2,2023-12-19 20:27:53,2.83,301171.0,890.0,1780.0,Kurunegala
C531075,40076,CEYLON COLD STORES YOGHURT 80G,-6,2023-12-20 09:22:31,0.33,301124.0,105.0,-630.0,Gampaha
531076,40006,MUNCHEE SUPER CREAM CRACKER 500G,8,2023-12-22 13:44:14,1.63,301106.0,515.0,4120.0,Kandy
531077,40052,WIJAYA ROASTED CURRY POWDER 250G,3,2023-12-23 09:39:48,1.44,301044.0,455.0,1365.0,Ratnapura
531078,40092,ARALIYA COCONUT MILK POWDER 300G,1,2023-12-25 12:39:29,2.54,301131.0,800.0,800.0,Galle
531079,40002,DILMAH EARL GREY TEA 50 BAGS,4,2023-12-25 15:52:53,3.08,301094.0,970.0,3880.0,Gampaha
531080,40024,HIGHLAND MILK 1L,2,2023-12-26 18:17:12,1.44,301037.0,455.0,910.0,Vavuniya
531081,40019,ELEPHANT HOUSE GINGER BEER 1.5L,1,2023-12-26 19:00:07,1.44,301167.0,455.0,455.0,Kandy
531082,40035,CBL SAMAPOSHA 200G,5,2023-12-31 12:46:29,0.65,301002.0,205.0,1025.0,Kalutara
531083,40083,BOGAWANTALAWA TEA 400G,1,2024-01-02 15:12:59,3.52,301221.0,1075.0,1075.0,Matara
531084,40017,MD MIXED FRUIT JAM 500G,6,2024-01-03 14:06:34,2.54,,775.0,4650.0,Nuwara Eliya
531085,40010,MALIBAN MARIE BISCUITS 400G,5,2024-01-03 20:49:58,1.36,301010.0,415.0,2075.0,Jaffna
531086,40065,FAIR & LOVELY CREAM 50G,5,2024-01-04 13:40:54,1.25,,380.0,1900.0,Matara
531087,40005,WATAWALA TEA 400G,8,2024-01-04 18:56:58,3.05,,930.0,7440.0,Ratnapura
531088,40012,MALIBAN CREAM CRACKER 500G,8,2024-01-05 09:37:47,1.64,301037.0,500.0,4000.0,Polonnaruwa
531089,40014,SPA CEYLON HAND CREAM,4,2024-01-05 11:00:53,8.61,301103.0,2625.0,10500.0,Polonnaruwa
531090,40081,SPRITE 1.5L,1,2024-01-05 13:57:08,1.36,,415.0,415.0,Galle
531091,40069,ANCHOR BUTTER 200G,3,2024-01-06 16:20:37,3.05,301083.0,930.0,2790.0,Colombo
531092,40002,DILMAH EARL GREY TEA 50 BAGS,6,2024-01-07 08:05:09,3.33,,1015.0,6090.0,Puttalam
531093,40015,SIDDHALEPA BALM 50G,6,2024-01-07 15:06:01,0.98,301088.0,300.0,1800.0,Gampaha
531094,40035,CBL SAMAPOSHA 200G,5,2024-01-08 17:29:49,0.7,301153.0,215.0,1075.0,Gampaha
531095,40031,PRIMA KOTTU MEE CUP,1,2024-01-08 17:37:04,0.59,301145.0,180.0,180.0,Trincomalee
531096,40014,SPA CEYLON HAND CREAM,6,2024-01-09 14:32:55,8.61,301109.0,2625.0,15750.0,Polonnaruwa
531097,40039,CLOGARD TOOTHPASTE 120G,4,2024-01-09 17:32:16,0.85,301020.0,260.0,1040.0,Ratnapura
531098,40038,MOTHA FALUDA MIX 100G,2,2024-01-12 17:02:45,0.79,301115.0,240.0,480.0,Kandy
531099,40011,MALIBAN LEMON PUFF 200G,6,2024-01-12 17:49:07,0.79,301079.0,240.0,1440.0,Kandy
531100,40086,FITS COOKING OIL 1L,1,2024-01-15 12:33:22,4.3,,1310.0,1310.0,Kandy
531101,40006,MUNCHEE SUPER CREAM CRACKER 500G,8,2024-01-16 11:33:22,1.75,301149.0,535.0,4280.0,Kandy
531102,40089,KANDOS CHOCOLATE BAR 100G,2,2024-01-16 19:26:20,0.98,301032.0,300.0,600.0,Hambantota
531103,40024,HIGHLAND MILK 1L,3,2024-01-17 19:14:59,1.56,301044.0,475.0,1425.0,Polonnaruwa
531104,40038,MOTHA FALUDA MIX 100G,8,2024-01-18 10:28:57,0.79,301087.0,240.0,1920.0,Matara
531105,40001,DILMAH CEYLON TEA 500G,6,2024-01-19 15:05:08,4.69,301138.0,1430.0,8580.0,Colombo
531106,40073,DELMEGE BASMATI RICE 5KG,3,2024-01-19 15:23:35,8.21,301168.0,2505.0,7515.0,Colombo
531107,40025,KOTMALE FRESH MILK 1L,15,2024-01-19 16:40:27,1.75,301158.0,535.0,8025.0,Hambantota
531108,40091,USWATTE SPICES MIXED CURRY POWDER 100G,10,2024-01-20 14:36:35,0.85,301042.0,260.0,2600.0,Kandy
531109,40053,WIJAYA CHILLI POWDER 250G,4,2024-01-23 13:51:25,1.75,,535.0,2140.0,Kegalle
531110,40003,DILMAH GREEN TEA 20 BAGS,2,2024-01-26 15:32:00,2.15,301036.0,655.0,1310.0,Colombo
531111,40004,ZESTA TEA 400G,1,2024-01-26 20:08:31,4.1,301056.0,1250.0,1250.0,Ampara
531112,40001,DILMAH CEYLON TEA 500G,2,2024-01-28 15:45:33,4.69,301094.0,1430.0,2860.0,Gampaha
531113,40032,PRIMA STELLA NOODLES 400G,5,2024-01-30 14:02:54,1.1,301193.0,335.0,1675.0,Gampaha
531114,40001,DILMAH CEYLON TEA 500G,2,2024-01-31 10:27:42,4.69,301091.0,1430.0,2860.0,Colombo
531115,40014,SPA CEYLON HAND CREAM,4,2024-01-31 13:07:48,8.61,301070.0,2625.0,10500.0,Colombo
531116,40065,FAIR & LOVELY CREAM 50G,2,2024-02-01 20:41:25,1.25,,380.0,760.0,Puttalam
531117,40006,MUNCHEE SUPER CREAM CRACKER 500G,8,2024-02-02 09:02:15,1.75,301015.0,535.0,4280.0,Colombo
531118,40032,PRIMA STELLA NOODLES 400G,1,2024-02-07 08:09:38,1.1,301078.0,335.0,335.0,Kandy
531119,40039,CLOGARD TOOTHPASTE 120G,2,2024-02-07 20:34:31,0.85,301125.0,260.0,520.0,Kurunegala
531120,40006,MUNCHEE SUPER CREAM CRACKER 500G,5,2024-02-09 14:45:42,1.75,301199.0,535.0,2675.0,Kurunegala
531121,40088,CARGILLS FRESH EGGS (10),4,2024-02-09 17:42:52,1.36,301031.0,415.0,1660.0,Matara
531122,40007,MUNCHEE CHOCOLATE BISCUIT 200G,4,2024-02-10 14:47:20,0.85,301001.0,260.0,1040.0,Colombo
531123,40026,KITHUL TREACLE 750ML,8,2024-02-10 19:24:12,7.03,301093.0,2145.0,17160.0,Gampaha
531124,40005,WATAWALA TEA 400G,4,2024-02-11 17:53:45,3.05,301219.0,930.0,3720.0,Jaffna
531125,40008,MUNCHEE LEMON PUFF 200G,2,2024-02-13 14:58:52,0.79,301105.0,240.0,480.0,Kegalle
531126,40005,WATAWALA TEA 400G,5,2024-02-13 19:23:40,3.05,301154.0,930.0,4650.0,Vavuniya
531127,40041,BABY CHERAMY SOAP 90G,4,2024-02-16 09:15:25,0.54,,165.0,660.0,Mullaitivu
531128,40006,MUNCHEE SUPER CREAM CRACKER 500G,4,2024-02-17 09:42:00,1.75,301140.0,535.0,2140.0,Galle
531129,40035,CBL SAMAPOSHA 200G,2,2024-02-19 13:29:09,0.7,301165.0,215.0,430.0,Kurunegala
531130,40001,DILMAH CEYLON TEA 500G,3,2024-02-20 16:55:53,4.69,301127.0,1430.0,4290.0,Kandy
531131,40089,KANDOS CHOCOLATE BAR 100G,4,2024-02-22 13:41:56,0.98,301145.0,300.0,1200.0,Jaffna
531132,40069,ANCHOR BUTTER 200G,3,2024-02-22 17:37:58,3.05,301041.0,930.0,2790.0,Badulla
531133,40037,MOTHA STRAWBERRY JELLY 100G,2,2024-02-24 18:57:13,0.48,301009.0,145.0,290.0,Polonnaruwa
531134,40001,DILMAH CEYLON TEA 500G,3,2024-02-24 20:13:32,4.69,301164.0,1430.0,4290.0,Ratnapura
531135,40001,DILMAH CEYLON TEA 500G,3,2024-02-25 09:23:19,4.69,301162.0,1430.0,4290.0,Moneragala
531136,40075,RANMUTHU RICE 5KG,3,2024-02-26 11:35:24,5.87,,1790.0,5370.0,Kurunegala
531137,40051,LANKA SOY CHICKEN FLAVOUR 90G,6,2024-02-26 11:37:16,0.48,301083.0,145.0,870.0,Batticaloa
531138,40001,DILMAH CEYLON TEA 500G,2,2024-02-26 19:04:14,4.69,301158.0,1430.0,2860.0,Trincomalee
531139,40029,KIST TOMATO KETCHUP 400G,4,2024-02-28 20:59:21,1.75,301002.0,535.0,2140.0,Badulla
531140,40054,PEARS BABY POWDER 100G,4,2024-03-02 12:29:23,0.98,301007.0,300.0,1200.0,Matale
531141,40002,DILMAH EARL GREY TEA 50 BAGS,1,2024-03-02 12:35:50,3.33,301004.0,1015.0,1015.0,Ampara
531142,40008,MUNCHEE LEMON PUFF 200G,10,2024-03-02 14:21:17,0.79,301202.0,240.0,2400.0,Gampaha
531143,40071,MA MA NOODLES 5 PACK,3,2024-03-03 14:30:57,1.56,301049.0,475.0,1425.0,Gampaha
531144,40069,ANCHOR BUTTER 200G,2,2024-03-05 09:36:12,3.05,301168.0,930.0,1860.0,Ratnapura
531145,40004,ZESTA TEA 400G,8,2024-03-07 09:11:00,4.1,,1250.0,10000.0,Kegalle
531146,40005,WATAWALA TEA 400G,4,2024-03-08 12:31:51,3.05,301192.0,930.0,3720.0,Badulla
531147,40039,CLOGARD TOOTHPASTE 120G,6,2024-03-09 14:43:41,0.85,301048.0,260.0,1560.0,Colombo
531148,40027,KEELLS CHICKEN SAUSAGES 500G,6,2024-03-15 14:00:47,3.72,301090.0,1135.0,6810.0,Puttalam
531149,40074,ARALIYA WHITE RICE 5KG,3,2024-03-15 19:19:08,5.67,301017.0,1730.0,5190.0,Gampaha
531150,40015,SIDDHALEPA BALM 50G,6,2024-03-17 13:30:50,0.98,301110.0,300.0,1800.0,Puttalam
531151,40007,MUNCHEE CHOCOLATE BISCUIT 200G,6,2024-03-18 11:41:48,0.85,301066.0,260.0,1560.0,Matale
531152,40006,MUNCHEE SUPER CREAM CRACKER 500G,3,2024-03-19 08:29:05,1.75,301064.0,535.0,1605.0,Batticaloa
531153,40047,PELWATTE BUTTER 200G,4,2024-03-19 18:15:26,2.93,301001.0,895.0,3580.0,Kurunegala
531154,40077,PILAWOOS FALOODA MIX 200G,2,2024-03-22 10:32:02,1.36,,415.0,830.0,Kurunegala
531155,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,1,2024-03-22 20:44:44,3.13,,955.0,955.0,Kalutara
531156,40020,ELEPHANT HOUSE CREAM SODA 1.5L,6,2024-03-23 17:59:41,1.56,301058.0,475.0,2850.0,Kurunegala
531157,40017,MD MIXED FRUIT JAM 500G,3,2024-03-24 14:59:09,2.54,301125.0,775.0,2325.0,Batticaloa
531158,40029,KIST TOMATO KETCHUP 400G,3,2024-03-25 15:06:08,1.75,,535.0,1605.0,Colombo
531159,40065,FAIR & LOVELY CREAM 50G,1,2024-03-28 08:18:09,1.25,301148.0,380.0,380.0,Gampaha
531160,40049,ROZA PASTA MACARONI 400G,6,2024-04-01 11:10:11,1.18,301052.0,360.0,2160.0,Kandy
531161,40037,MOTHA STRAWBERRY JELLY 100G,2,2024-04-01 12:29:35,0.48,301086.0,145.0,290.0,Ampara
531162,40047,PELWATTE BUTTER 200G,5,2024-04-01 14:39:02,2.93,301001.0,895.0,4475.0,Gampaha
531163,40052,WIJAYA ROASTED CURRY POWDER 250G,1,2024-04-02 18:02:24,1.56,301101.0,475.0,475.0,Matale
531164,40070,NESPRAY MILK POWDER 400G,2,2024-04-03 20:10:01,4.61,301056.0,1405.0,2810.0,Jaffna
531165,40085,RANFAT COOKING OIL 1L,1,2024-04-04 15:05:49,4.49,301006.0,1370.0,1370.0,Gampaha
531166,40008,MUNCHEE LEMON PUFF 200G,4,2024-04-05 09:56:17,0.79,301155.0,240.0,960.0,Batticaloa
531167,40055,LIFEBUOY SOAP 100G,4,2024-04-06 10:14:38,0.51,,155.0,620.0,Colombo
531168,40057,VIM DISHWASH LIQUID 500ML,4,2024-04-06 12:57:04,1.75,301063.0,535.0,2140.0,Trincomalee
531169,40052,WIJAYA ROASTED CURRY POWDER 250G,1,2024-04-08 16:02:58,1.56,,475.0,475.0,Kandy
531170,40029,KIST TOMATO KETCHUP 400G,1,2024-04-08 18:53:10,1.75,301176.0,535.0,535.0,Badulla
531171,40055,LIFEBUOY SOAP 100G,3,2024-04-08 20:34:42,0.51,301144.0,155.0,465.0,Kalutara
531172,40022,ANCHOR MILK POWDER 400G,10,2024-04-09 14:53:05,4.49,301160.0,1370.0,13700.0,Gampaha
531173,40013,SPA CEYLON SLEEP BODY LOTION,8,2024-04-10 17:16:57,13.69,301042.0,4175.0,33400.0,Badulla
531174,40003,DILMAH GREEN TEA 20 BAGS,2,2024-04-11 14:39:50,2.15,301043.0,655.0,1310.0,Galle
531175,40079,CEYLON TOBACCO (CIGARETTES PACK),3,2024-04-13 08:48:23,4.69,301191.0,1430.0,4290.0,Gampaha
531176,40078,SOFTLOGIC COCONUT MILK 400ML,8,2024-04-14 10:22:42,1.25,301143.0,380.0,3040.0,Matara
531177,40049,ROZA PASTA MACARONI 400G,6,2024-04-15 15:20:25,1.18,301015.0,360.0,2160.0,Kandy
531178,40006,MUNCHEE SUPER CREAM CRACKER 500G,2,2024-04-15 19:36:18,1.75,,535.0,1070.0,Moneragala
531179,40004,ZESTA TEA 400G,1,2024-04-17 08:24:46,4.1,301133.0,1250.0,1250.0,Kegalle
531180,40003,DILMAH GREEN TEA 20 BAGS,5,2024-04-17 19:11:18,2.15,,655.0,3275.0,Nuwara Eliya
531181,40003,DILMAH GREEN TEA 20 BAGS,3,2024-04-18 08:10:06,2.15,,655.0,1965.0,Kandy
531182,40008,MUNCHEE LEMON PUFF 200G,8,2024-04-20 12:49:56,0.79,301174.0,240.0,1920.0,Kegalle
531183,40012,MALIBAN CREAM CRACKER 500G,2,2024-04-20 16:14:20,1.64,301142.0,500.0,1000.0,Ampara
531184,40090,RITZBURY CHOCOLATE BAR 100G,2,2024-04-20 16:36:01,1.02,,310.0,620.0,Moneragala
531185,40013,SPA CEYLON SLEEP BODY LOTION,1,2024-04-21 20:24:06,13.69,301060.0,4175.0,4175.0,Ampara
531186,40010,MALIBAN MARIE BISCUITS 400G,4,2024-04-22 17:15:23,1.36,301005.0,415.0,1660.0,Kegalle
531187,40085,RANFAT COOKING OIL 1L,3,2024-04-24 11:50:20,4.49,301059.0,1370.0,4110.0,Ampara
531188,40001,DILMAH CEYLON TEA 500G,3,2024-04-25 17:12:21,4.69,301142.0,1430.0,4290.0,Ratnapura
531189,40014,SPA CEYLON HAND CREAM,8,2024-04-27 11:52:05,8.61,301047.0,2625.0,21000.0,Kalutara
531190,40012,MALIBAN CREAM CRACKER 500G,8,2024-04-27 13:52:56,1.64,301077.0,500.0,4000.0,Gampaha
531191,40001,DILMAH CEYLON TEA 500G,1,2024-04-28 10:17:23,4.69,301014.0,1430.0,1430.0,Nuwara Eliya
C531192,40051,LANKA SOY CHICKEN FLAVOUR 90G,-1,2024-04-30 11:47:37,0.48,301144.0,145.0,-145.0,Ratnapura
531193,40045,PANADOL 100 TABLETS,2,2024-05-05 17:32:54,1.75,,535.0,1070.0,Polonnaruwa
531194,40022,ANCHOR MILK POWDER 400G,4,2024-05-05 18:43:19,4.49,301015.0,1370.0,5480.0,Jaffna
531195,40013,SPA CEYLON SLEEP BODY LOTION,1,2024-05-08 13:20:16,13.69,301063.0,4175.0,4175.0,Moneragala
531196,40079,CEYLON TOBACCO (CIGARETTES PACK),4,2024-05-08 14:57:20,4.69,,1430.0,5720.0,Kurunegala
531197,40057,VIM DISHWASH LIQUID 500ML,5,2024-05-08 16:41:27,1.75,,535.0,2675.0,Mullaitivu
531198,40033,HARISCHANDRA NOODLES 400G,4,2024-05-08 17:47:22,0.98,301165.0,300.0,1200.0,Kegalle
531199,40002,DILMAH EARL GREY TEA 50 BAGS,2,2024-05-09 09:21:27,3.33,301220.0,1015.0,2030.0,Kegalle
531200,40088,CARGILLS FRESH EGGS (10),4,2024-05-12 17:30:44,1.36,301028.0,415.0,1660.0,Polonnaruwa
531201,40010,MALIBAN MARIE BISCUITS 400G,8,2024-05-14 08:00:34,1.36,301196.0,415.0,3320.0,Colombo
531202,40001,DILMAH CEYLON TEA 500G,2,2024-05-16 12:05:56,4.69,301078.0,1430.0,2860.0,Kegalle
531203,40067,COLGATE TOOTHPASTE 120G,8,2024-05-16 14:04:44,0.93,301148.0,285.0,2280.0,Batticaloa
531204,40005,WATAWALA TEA 400G,5,2024-05-16 20:59:21,3.05,,930.0,4650.0,Kalutara
531205,40008,MUNCHEE LEMON PUFF 200G,4,2024-05-18 20:55:26,0.79,301143.0,240.0,960.0,Kalutara
531206,40067,COLGATE TOOTHPASTE 120G,10,2024-05-19 08:22:52,0.93,301212.0,285.0,2850.0,Colombo
531207,40026,KITHUL TREACLE 750ML,5,2024-05-21 17:52:31,7.03,301135.0,2145.0,10725.0,Gampaha
531208,40037,MOTHA STRAWBERRY JELLY 100G,4,2024-05-22 17:04:39,0.48,301026.0,145.0,580.0,Trincomalee
531209,40010,MALIBAN MARIE BISCUITS 400G,6,2024-05-22 18:43:17,1.36,301038.0,415.0,2490.0,Gampaha
531210,40001,DILMAH CEYLON TEA 500G,1,2024-05-23 20:57:58,4.69,301033.0,1430.0,1430.0,Polonnaruwa
531211,40010,MALIBAN MARIE BISCUITS 400G,5,2024-05-25 13:50:26,1.36,301009.0,415.0,2075.0,Hambantota
531212,40006,MUNCHEE SUPER CREAM CRACKER 500G,2,2024-05-27 13:49:11,1.75,,535.0,1070.0,Badulla
531213,40033,HARISCHANDRA NOODLES 400G,5,2024-05-27 15:54:27,0.98,301218.0,300.0,1500.0,Colombo
531214,40074,ARALIYA WHITE RICE 5KG,4,2024-05-29 14:55:38,5.67,301016.0,1730.0,6920.0,Moneragala
531215,40004,ZESTA TEA 400G,5,2024-05-30 12:50:22,4.1,301014.0,1250.0,6250.0,Kalutara
531216,40003,DILMAH GREEN TEA 20 BAGS,2,2024-05-30 15:39:21,2.15,,655.0,1310.0,Anuradhapura
531217,40069,ANCHOR BUTTER 200G,1,2024-06-02 10:00:10,3.05,301021.0,930.0,930.0,Matale
531218,40010,MALIBAN MARIE BISCUITS 400G,2,2024-06-02 17:11:10,1.36,301220.0,415.0,830.0,Gampaha
531219,40062,NESTOMALT 400G,15,2024-06-03 11:32:22,2.43,301052.0,740.0,11100.0,Colombo
531220,40009,MUNCHEE TIKIRI MARIE 80G,8,2024-06-03 13:02:39,0.28,301006.0,85.0,680.0,Polonnaruwa
531221,40060,SUNLIGHT SOAP 115G,5,2024-06-06 12:44:19,0.48,301045.0,145.0,725.0,Trincomalee
531222,40061,VELVET BEAUTY SOAP 100G,6,2024-06-06 15:10:57,0.59,,180.0,1080.0,Jaffna
531223,40071,MA MA NOODLES 5 PACK,4,2024-06-08 08:35:17,1.56,301050.0,475.0,1900.0,Kalutara
531224,40088,CARGILLS FRESH EGGS (10),1,2024-06-09 08:01:00,1.36,301158.0,415.0,415.0,Gampaha
531225,40011,MALIBAN LEMON PUFF 200G,4,2024-06-10 08:30:10,0.79,301030.0,240.0,960.0,Ampara
531226,40014,SPA CEYLON HAND CREAM,3,2024-06-10 18:42:21,8.61,301021.0,2625.0,7875.0,Nuwara Eliya
531227,40035,CBL SAMAPOSHA 200G,2,2024-06-13 20:20:50,0.7,301006.0,215.0,430.0,Matale
531228,40013,SPA CEYLON SLEEP BODY LOTION,3,2024-06-14 17:29:16,13.69,,4175.0,12525.0,Colombo
531229,40001,DILMAH CEYLON TEA 500G,2,2024-06-14 20:56:08,4.69,301074.0,1430.0,2860.0,Kurunegala
531230,40047,PELWATTE BUTTER 200G,2,2024-06-15 18:51:55,2.93,301028.0,895.0,1790.0,Jaffna
531231,40078,SOFTLOGIC COCONUT MILK 400ML,6,2024-06-17 14:47:20,1.25,301174.0,380.0,2280.0,Colombo
