InvoiceNo,CustomerID,InvoiceDate,Quantity,UnitPrice,Description,District,Total_Price_LKR
SM-2023001907,10183,2023-03-27 16:18:27,2,450,Signal Toothpaste 120g,Matale,900
SM-2023001907,10183,2023-03-27 16:18:27,2,470,Curry Powder 250g,Matale,940
SM-2023001907,10183,2023-03-27 16:18:27,1,570,Elephant House Cream Soda 1.5L,Matale,570
SM-2023001908,10215,2023-03-28 10:33:36,4,165,Kotmale Yogurt Cup,Colombo,660
SM-2023001908,10215,2023-03-28 10:33:36,1,845,Coconut Oil 1L,Colombo,845
SM-2023001908,10215,2023-03-28 10:33:36,2,620,Sunlight Dishwash Liquid 425ml,Colombo,1240
SM-2023001908,10215,2023-03-28 10:33:36,2,560,Dhal (Red Lentils) 1kg,Colombo,1120
SM-2023001909,10420,2023-03-29 16:19:24,3,335,White Sugar 1kg,Colombo,1005
SM-2023001909,10420,2023-03-29 16:19:24,1,1105,Milk Powder (Ranmalu) 400g,Colombo,1105
SM-2023001910,10042,2023-03-29 17:17:22,3,1990,Kekulu Rice 5kg,Kandy,5970
SM-2023001910,10042,2023-03-29 17:17:22,2,570,Elephant House Cream Soda 1.5L,Kandy,1140
SM-2023001910,10042,2023-03-29 17:17:22,1,1340,Nivea Body Lotion 400ml,Kandy,1340
SM-2023001910,10042,2023-03-29 17:17:22,1,5410,LP Gas Cylinder (Litro) 12.5kg,Kandy,5410
SM-2023001910,10042,2023-03-29 17:17:22,4,165,Kotmale Yogurt Cup,Kandy,660
SM-2023001910,10042,2023-03-29 17:17:22,2,475,Curry Powder 250g,Kandy,950
SM-2023001911,10275,2023-03-29 18:22:24,3,520,Maggi Noodles (5-pack),Batticaloa,1560
SM-2023001911,10275,2023-03-29 18:22:24,1,255,Maliban Marie Biscuits,Batticaloa,255
SM-2023001911,10275,2023-03-29 18:22:24,2,2255,Red Rice 5kg,Batticaloa,4510
SM-2023001911,10275,2023-03-29 18:22:24,1,440,Ceylon Cinnamon 100g,Batticaloa,440
SM-2023001911,10275,2023-03-29 18:22:24,2,1120,Milk Powder (Ranmalu) 400g,Batticaloa,2240
SM-2023001912,10189,2023-03-29 19:41:29,2,600,Sunlight Dishwash Liquid 425ml,Kurunegala,1200
SM-2023001912,10189,2023-03-29 19:41:29,3,595,Dhal (Red Lentils) 1kg,Kurunegala,1785
SM-2023001912,10189,2023-03-29 19:41:29,1,170,Kotmale Yogurt Cup,Kurunegala,170
SM-2023001912,10189,2023-03-29 19:41:29,2,1380,Milk Powder (Anchor) 400g,Kurunegala,2760
SM-2023001912,10189,2023-03-29 19:41:29,1,280,Munchee Cream Crackers,Kurunegala,280
SM-2023001912,10189,2023-03-29 19:41:29,2,330,Sandalwood Soap (3-pack),Kurunegala,660
SM-2023001912,10189,2023-03-29 19:41:29,1,730,Araliya Soap Powder 1kg,Kurunegala,730
SM-2023001913,10109,2023-03-31 09:31:38,2,2690,Basmathi Rice 5kg,Gampaha,5380
SM-2023001913,10109,2023-03-31 09:31:38,1,1760,Eggs (Tray of 30),Gampaha,1760
SM-2023001913,10109,2023-03-31 09:31:38,3,155,Kotmale Yogurt Cup,Gampaha,465
SM-2023001913,10109,2023-03-31 09:31:38,2,260,Bread Loaf (Large),Gampaha,520
SM-2023001913,10109,2023-03-31 09:31:38,2,595,Dhal (Red Lentils) 1kg,Gampaha,1190
SM-2023001913,10109,2023-03-31 09:31:38,3,1935,Kekulu Rice 5kg,Gampaha,5805
SM-2023001913,10109,2023-03-31 09:31:38,2,290,Prima Wheat Noodles,Gampaha,580
SM-2023001914,10059,2023-03-31 11:35:13,1,555,Fresh Milk 1L (Pelwatte),Matara,555
SM-2023001914,10059,2023-03-31 11:35:13,3,355,Wheat Flour 1kg,Matara,1065
SM-2023001914,10059,2023-03-31 11:35:13,2,465,Curry Powder 250g,Matara,930
SM-2023001915,10233,2023-03-31 12:50:09,4,265,Munchee Cream Crackers,Jaffna,1060
SM-2023001915,10233,2023-03-31 12:50:09,2,1305,Milk Powder (Anchor) 400g,Jaffna,2610
SM-2023001915,10233,2023-03-31 12:50:09,2,610,Elephant House Cream Soda 1.5L,Jaffna,1220
SM-2023001915,10233,2023-03-31 12:50:09,1,1925,Kekulu Rice 5kg,Jaffna,1925
SM-2023001916,10160,2023-03-31 13:31:39,2,665,Dilmah Tea 200g,Kurunegala,1330
SM-2023001916,10160,2023-03-31 13:31:39,1,1355,Milk Powder (Anchor) 400g,Kurunegala,1355
SM-2023001916,10160,2023-03-31 13:31:39,2,1700,Eggs (Tray of 30),Kurunegala,3400
SM-2023001916,10160,2023-03-31 13:31:39,1,2250,Red Rice 5kg,Kurunegala,2250
SM-2023001916,10160,2023-03-31 13:31:39,2,500,Maggi Noodles (5-pack),Kurunegala,1000
SM-2023001917,10255,2023-03-31 17:31:02,1,295,Prima Wheat Noodles,Colombo,295
SM-2023001917,10255,2023-03-31 17:31:02,1,2500,Basmathi Rice 5kg,Colombo,2500
SM-2023001917,10255,2023-03-31 17:31:02,2,605,Sunlight Dishwash Liquid 425ml,Colombo,1210
SM-2023001918,10233,2023-03-31 18:41:23,1,5330,LP Gas Cylinder (Litro) 12.5kg,Jaffna,5330
SM-2023001918,10233,2023-03-31 18:41:23,2,2690,Basmathi Rice 5kg,Jaffna,5380
SM-2023001919,10100,2023-04-01 10:42:00,3,730,Anchor Full Cream Milk (Tin),Kandy,2190
SM-2023001919,10100,2023-04-01 10:42:00,3,575,Fresh Milk 1L (Pelwatte),Kandy,1725
SM-2023001919,10100,2023-04-01 10:42:00,2,255,Bread Loaf (Large),Kandy,510
SM-2023001919,10100,2023-04-01 10:42:00,1,605,Sunlight Dishwash Liquid 425ml,Kandy,605
SM-2023001920,10202,2023-04-01 13:35:29,3,335,White Sugar 1kg,Kandy,1005
SM-2023001920,10202,2023-04-01 13:35:29,1,1390,Kotmale Ice Cream 1L,Kandy,1390
SM-2023001920,10202,2023-04-01 13:35:29,4,130,Kotmale Yogurt Cup,Kandy,520
SM-2023001920,10202,2023-04-01 13:35:29,1,495,Maggi Noodles (5-pack),Kandy,495
SM-2023001921,10089,2023-04-02 17:01:51,1,725,Anchor Full Cream Milk (Tin),Kurunegala,725
SM-2023001921,10089,2023-04-02 17:01:51,2,160,Kotmale Yogurt Cup,Kurunegala,320
SM-2023001921,10089,2023-04-02 17:01:51,2,500,Maggi Noodles (5-pack),Kurunegala,1000
SM-2023001921,10089,2023-04-02 17:01:51,2,595,Fresh Milk 1L (Pelwatte),Kurunegala,1190
SM-2023001921,10089,2023-04-02 17:01:51,1,760,Araliya Soap Powder 1kg,Kurunegala,760
SM-2023001922,10024,2023-04-02 18:18:02,2,485,Signal Toothpaste 120g,Colombo,970
SM-2023001922,10024,2023-04-02 18:18:02,3,1880,Kekulu Rice 5kg,Colombo,5640
SM-2023001923,10241,2023-04-03 16:14:41,1,1340,Milk Powder (Anchor) 400g,Matara,1340
SM-2023001923,10241,2023-04-03 16:14:41,1,1720,Eggs (Tray of 30),Matara,1720
SM-2023001923,10241,2023-04-03 16:14:41,1,590,Fresh Milk 1L (Pelwatte),Matara,590
SM-2023001923,10241,2023-04-03 16:14:41,2,480,Signal Toothpaste 120g,Matara,960
SM-2023001923,10241,2023-04-03 16:14:41,1,1945,Kekulu Rice 5kg,Matara,1945
SM-2023001923,10241,2023-04-03 16:14:41,4,275,Munchee Cream Crackers,Matara,1100
SM-2023001923,10241,2023-04-03 16:14:41,1,385,Chilli Powder 250g,Matara,385
SM-2023001923,10241,2023-04-03 16:14:41,1,675,Dilmah Tea 200g,Matara,675
SM-2023001924,10233,2023-04-04 15:59:41,2,580,Elephant House Cream Soda 1.5L,Jaffna,1160
SM-2023001924,10233,2023-04-04 15:59:41,2,160,Kotmale Yogurt Cup,Jaffna,320
SM-2023001924,10233,2023-04-04 15:59:41,2,2235,Red Rice 5kg,Jaffna,4470
SM-2023001924,10233,2023-04-04 15:59:41,2,520,Maggi Noodles (5-pack),Jaffna,1040
SM-2023001924,10233,2023-04-04 15:59:41,2,895,Coconut Oil 1L,Jaffna,1790
SM-2023001924,10233,2023-04-04 15:59:41,1,250,Bread Loaf (Large),Jaffna,250
SM-2023001924,10233,2023-04-04 15:59:41,2,300,Prima Wheat Noodles,Jaffna,600
SM-2023001924,10233,2023-04-04 15:59:41,1,335,Sandalwood Soap (3-pack),Jaffna,335
SM-2023001925,10299,2023-04-04 16:11:04,1,455,Curry Powder 250g,Kandy,455
SM-2023001925,10299,2023-04-04 16:11:04,3,220,Bread Loaf (Large),Kandy,660
SM-2023001925,10299,2023-04-04 16:11:04,1,1670,Kekulu Rice 5kg,Kandy,1670
SM-2023001925,10299,2023-04-04 16:11:04,1,160,Kotmale Yogurt Cup,Kandy,160
SM-2023001925,10299,2023-04-04 16:11:04,2,310,White Sugar 1kg,Kandy,620
SM-2023001925,10299,2023-04-04 16:11:04,1,445,Ceylon Cinnamon 100g,Kandy,445
SM-2023001925,10299,2023-04-04 16:11:04,2,655,Dilmah Tea 200g,Kandy,1310
SM-2023001926,10294,2023-04-04 16:16:33,3,1995,Kekulu Rice 5kg,Kandy,5985
SM-2023001926,10294,2023-04-04 16:16:33,2,1125,Milk Powder (Ranmalu) 400g,Kandy,2250
SM-2023001926,10294,2023-04-04 16:16:33,2,595,Fresh Milk 1L (Pelwatte),Kandy,1190
SM-2023001926,10294,2023-04-04 16:16:33,1,1345,Kotmale Ice Cream 1L,Kandy,1345
SM-2023001926,10294,2023-04-04 16:16:33,3,300,Wheat Flour 1kg,Kandy,900
SM-2023001927,10233,2023-04-04 16:59:25,1,470,Curry Powder 250g,Jaffna,470
SM-2023001927,10233,2023-04-04 16:59:25,1,485,Elephant House Cream Soda 1.5L,Jaffna,485
SM-2023001927,10233,2023-04-04 16:59:25,2,595,Fresh Milk 1L (Pelwatte),Jaffna,1190
SM-2023001928,10234,2023-04-04 17:26:48,1,550,Dhal (Red Lentils) 1kg,Kandy,550
SM-2023001928,10234,2023-04-04 17:26:48,2,1895,Red Rice 5kg,Kandy,3790
SM-2023001928,10234,2023-04-04 17:26:48,2,2050,Kekulu Rice 5kg,Kandy,4100
SM-2023001928,10234,2023-04-04 17:26:48,2,485,Maggi Noodles (5-pack),Kandy,970
SM-2023001928,10234,2023-04-04 17:26:48,3,235,Maliban Marie Biscuits,Kandy,705
SM-2023001928,10234,2023-04-04 17:26:48,2,700,Dilmah Tea 200g,Kandy,1400
SM-2023001928,10234,2023-04-04 17:26:48,1,1340,Nivea Body Lotion 400ml,Kandy,1340
SM-2023001929,10023,2023-04-05 11:07:37,2,515,Maggi Noodles (5-pack),Galle,1030
SM-2023001929,10023,2023-04-05 11:07:37,2,585,Fresh Milk 1L (Pelwatte),Galle,1170
SM-2023001929,10023,2023-04-05 11:07:37,1,290,Prima Wheat Noodles,Galle,290
SM-2023001929,10023,2023-04-05 11:07:37,2,260,Munchee Cream Crackers,Galle,520
SM-2023001929,10023,2023-04-05 11:07:37,1,765,Anchor Full Cream Milk (Tin),Galle,765
SM-2023001929,10023,2023-04-05 11:07:37,2,2595,Basmathi Rice 5kg,Galle,5190
SM-2023001929,10023,2023-04-05 11:07:37,2,330,White Sugar 1kg,Galle,660
SM-2023001930,10371,2023-04-05 15:53:31,1,1145,Milk Powder (Ranmalu) 400g,Colombo,1145
SM-2023001930,10371,2023-04-05 15:53:31,2,565,Dhal (Red Lentils) 1kg,Colombo,1130
SM-2023001930,10371,2023-04-05 15:53:31,3,160,Kotmale Yogurt Cup,Colombo,480
SM-2023001930,10371,2023-04-05 15:53:31,1,585,Elephant House Cream Soda 1.5L,Colombo,585
SM-2023001930,10371,2023-04-05 15:53:31,1,350,Wheat Flour 1kg,Colombo,350
SM-2023001930,10371,2023-04-05 15:53:31,2,580,Sunlight Dishwash Liquid 425ml,Colombo,1160
SM-2023001930,10371,2023-04-05 15:53:31,1,1665,Eggs (Tray of 30),Colombo,1665
SM-2023001931,10020,2023-04-05 19:04:36,1,720,Araliya Soap Powder 1kg,Colombo,720
SM-2023001931,10020,2023-04-05 19:04:36,1,330,Sandalwood Soap (3-pack),Colombo,330
SM-2023001931,10020,2023-04-05 19:04:36,2,1960,Kekulu Rice 5kg,Colombo,3920
SM-2023001931,10020,2023-04-05 19:04:36,4,145,Kotmale Yogurt Cup,Colombo,580
SM-2023001931,10020,2023-04-05 19:04:36,1,580,Elephant House Cream Soda 1.5L,Colombo,580
SM-2023001931,10020,2023-04-05 19:04:36,1,670,Dilmah Tea 200g,Colombo,670
SM-2023001932,10377,2023-04-06 15:38:17,2,245,Bread Loaf (Large),Trincomalee,490
SM-2023001932,10377,2023-04-06 15:38:17,2,250,Prima Wheat Noodles,Trincomalee,500
SM-2023001932,10377,2023-04-06 15:38:17,1,325,Wheat Flour 1kg,Trincomalee,325
SM-2023001933,10364,2023-04-06 18:42:48,3,495,Maggi Noodles (5-pack),Colombo,1485
SM-2023001933,10364,2023-04-06 18:42:48,1,330,Sandalwood Soap (3-pack),Colombo,330
SM-2023001934,10368,2023-04-06 19:31:47,2,275,Munchee Cream Crackers,Colombo,550
SM-2023001934,10368,2023-04-06 19:31:47,1,270,White Sugar 1kg,Colombo,270
SM-2023001934,10368,2023-04-06 19:31:47,1,245,Bread Loaf (Large),Colombo,245
SM-2023001934,10368,2023-04-06 19:31:47,1,1105,Milk Powder (Ranmalu) 400g,Colombo,1105
SM-2023001934,10368,2023-04-06 19:31:47,1,1710,Eggs (Tray of 30),Colombo,1710
SM-2023001934,10368,2023-04-06 19:31:47,2,855,Coconut Oil 1L,Colombo,1710
SM-2023001934,10368,2023-04-06 19:31:47,3,745,Anchor Full Cream Milk (Tin),Colombo,2235
SM-2023001935,10405,2023-04-06 20:11:36,2,465,Signal Toothpaste 120g,Gampaha,930
SM-2023001935,10405,2023-04-06 20:11:36,3,340,Wheat Flour 1kg,Gampaha,1020
SM-2023001935,10405,2023-04-06 20:11:36,1,260,Prima Wheat Noodles,Gampaha,260
SM-2023001936,10096,2023-04-07 18:07:31,1,650,Dilmah Tea 200g,Colombo,650
SM-2023001936,10096,2023-04-07 18:07:31,2,315,White Sugar 1kg,Colombo,630
SM-2023001936,10096,2023-04-07 18:07:31,3,340,Wheat Flour 1kg,Colombo,1020
SM-2023001937,10032,2023-04-07 18:09:16,3,295,Prima Wheat Noodles,Ratnapura,885
SM-2023001937,10032,2023-04-07 18:09:16,4,160,Kotmale Yogurt Cup,Ratnapura,640
SM-2023001937,10032,2023-04-07 18:09:16,1,1370,Nivea Body Lotion 400ml,Ratnapura,1370
SM-2023001937,10032,2023-04-07 18:09:16,1,1915,Kekulu Rice 5kg,Ratnapura,1915
SM-2023001938,10297,2023-04-07 20:20:38,1,310,Sandalwood Soap (3-pack),Colombo,310
SM-2023001938,10297,2023-04-07 20:20:38,1,250,Bread Loaf (Large),Colombo,250
SM-2023001938,10297,2023-04-07 20:20:38,1,585,Sunlight Dishwash Liquid 425ml,Colombo,585
SM-2023001938,10297,2023-04-07 20:20:38,3,315,White Sugar 1kg,Colombo,945
SM-2023001938,10297,2023-04-07 20:20:38,1,1355,Kotmale Ice Cream 1L,Colombo,1355
SM-2023001938,10297,2023-04-07 20:20:38,1,675,Dilmah Tea 200g,Colombo,675
SM-2023001939,10155,2023-04-08 16:50:27,1,440,Ceylon Cinnamon 100g,Matale,440
SM-2023001939,10155,2023-04-08 16:50:27,1,1455,Nivea Body Lotion 400ml,Matale,1455
SM-2023001939,10155,2023-04-08 16:50:27,3,2025,Kekulu Rice 5kg,Matale,6075
SM-2023001940,10198,2023-04-08 18:06:10,2,1780,Kekulu Rice 5kg,Colombo,3560
SM-2023001940,10198,2023-04-08 18:06:10,1,580,Fresh Milk 1L (Pelwatte),Colombo,580
SM-2023001940,10198,2023-04-08 18:06:10,3,255,Bread Loaf (Large),Colombo,765
SM-2023001940,10198,2023-04-08 18:06:10,1,1695,Eggs (Tray of 30),Colombo,1695
SM-2023001940,10198,2023-04-08 18:06:10,2,665,Dilmah Tea 200g,Colombo,1330
SM-2023001940,10198,2023-04-08 18:06:10,3,355,Wheat Flour 1kg,Colombo,1065
SM-2023001940,10198,2023-04-08 18:06:10,1,140,Kotmale Yogurt Cup,Colombo,140
SM-2023001940,10198,2023-04-08 18:06:10,2,660,Araliya Soap Powder 1kg,Colombo,1320
SM-2023001941,10347,2023-04-08 19:38:15,1,415,Maggi Noodles (5-pack),Kalutara,415
SM-2023001941,10347,2023-04-08 19:38:15,1,5215,LP Gas Cylinder (Litro) 12.5kg,Kalutara,5215
SM-2023001941,10347,2023-04-08 19:38:15,2,580,Fresh Milk 1L (Pelwatte),Kalutara,1160
SM-2023001941,10347,2023-04-08 19:38:15,1,605,Sunlight Dishwash Liquid 425ml,Kalutara,605
SM-2023001942,10225,2023-04-09 17:40:30,3,1930,Kekulu Rice 5kg,Colombo,5790
SM-2023001942,10225,2023-04-09 17:40:30,1,155,Kotmale Yogurt Cup,Colombo,155
SM-2023001942,10225,2023-04-09 17:40:30,2,460,Signal Toothpaste 120g,Colombo,920
SM-2023001942,10225,2023-04-09 17:40:30,1,620,Sunlight Dishwash Liquid 425ml,Colombo,620
SM-2023001942,10225,2023-04-09 17:40:30,1,250,Bread Loaf (Large),Colombo,250
SM-2023001942,10225,2023-04-09 17:40:30,2,1070,Milk Powder (Ranmalu) 400g,Colombo,2140
SM-2023001942,10225,2023-04-09 17:40:30,2,320,Sandalwood Soap (3-pack),Colombo,640
SM-2023001943,10235,2023-04-09 18:47:12,2,370,Chilli Powder 250g,Colombo,740
SM-2023001943,10235,2023-04-09 18:47:12,2,1325,Milk Powder (Anchor) 400g,Colombo,2650
SM-2023001943,10235,2023-04-09 18:47:12,1,835,Coconut Oil 1L,Colombo,835
SM-2023001943,10235,2023-04-09 18:47:12,2,230,Bread Loaf (Large),Colombo,460
SM-2023001944,10183,2023-04-10 10:13:54,1,255,Munchee Cream Crackers,Matale,255
SM-2023001944,10183,2023-04-10 10:13:54,1,1420,Nivea Body Lotion 400ml,Matale,1420
SM-2023001944,10183,2023-04-10 10:13:54,1,590,Sunlight Dishwash Liquid 425ml,Matale,590
SM-2023001944,10183,2023-04-10 10:13:54,2,2630,Basmathi Rice 5kg,Matale,5260
SM-2023001944,10183,2023-04-10 10:13:54,2,255,Bread Loaf (Large),Matale,510
SM-2023001944,10183,2023-04-10 10:13:54,2,570,Elephant House Cream Soda 1.5L,Matale,1140
SM-2023001944,10183,2023-04-10 10:13:54,1,875,Coconut Oil 1L,Matale,875
SM-2023001945,10390,2023-04-10 10:25:15,2,280,White Sugar 1kg,Gampaha,560
SM-2023001945,10390,2023-04-10 10:25:15,1,610,Sunlight Dishwash Liquid 425ml,Gampaha,610
SM-2023001945,10390,2023-04-10 10:25:15,1,475,Curry Powder 250g,Gampaha,475
SM-2023001945,10390,2023-04-10 10:25:15,3,210,Bread Loaf (Large),Gampaha,630
SM-2023001945,10390,2023-04-10 10:25:15,1,330,Wheat Flour 1kg,Gampaha,330
SM-2023001945,10390,2023-04-10 10:25:15,2,390,Chilli Powder 250g,Gampaha,780
SM-2023001945,10390,2023-04-10 10:25:15,1,1375,Milk Powder (Anchor) 400g,Gampaha,1375
SM-2023001945,10390,2023-04-10 10:25:15,1,895,Coconut Oil 1L,Gampaha,895
SM-2023001946,10116,2023-04-11 09:31:58,2,2500,Basmathi Rice 5kg,Kalutara,5000
SM-2023001946,10116,2023-04-11 09:31:58,2,445,Signal Toothpaste 120g,Kalutara,890
SM-2023001946,10116,2023-04-11 09:31:58,2,1290,Milk Powder (Anchor) 400g,Kalutara,2580
SM-2023001946,10116,2023-04-11 09:31:58,2,2220,Red Rice 5kg,Kalutara,4440
SM-2023001946,10116,2023-04-11 09:31:58,4,270,Munchee Cream Crackers,Kalutara,1080
SM-2023001947,10010,2023-04-11 13:30:57,1,275,Prima Wheat Noodles,Ratnapura,275
SM-2023001947,10010,2023-04-11 13:30:57,3,515,Maggi Noodles (5-pack),Ratnapura,1545
SM-2023001947,10010,2023-04-11 13:30:57,3,560,Dhal (Red Lentils) 1kg,Ratnapura,1680
SM-2023001947,10010,2023-04-11 13:30:57,2,2660,Basmathi Rice 5kg,Ratnapura,5320
SM-2023001947,10010,2023-04-11 13:30:57,2,695,Dilmah Tea 200g,Ratnapura,1390
SM-2023001948,10100,2023-04-12 08:35:12,1,160,Kotmale Yogurt Cup,Kandy,160
SM-2023001948,10100,2023-04-12 08:35:12,1,1415,Nivea Body Lotion 400ml,Kandy,1415
SM-2023001948,10100,2023-04-12 08:35:12,3,575,Fresh Milk 1L (Pelwatte),Kandy,1725
SM-2023001948,10100,2023-04-12 08:35:12,2,260,Bread Loaf (Large),Kandy,520
SM-2023001948,10100,2023-04-12 08:35:12,2,350,Wheat Flour 1kg,Kandy,700
SM-2023001948,10100,2023-04-12 08:35:12,2,1200,Milk Powder (Anchor) 400g,Kandy,2400
SM-2023001948,10100,2023-04-12 08:35:12,2,420,Maggi Noodles (5-pack),Kandy,840
SM-2023001949,10386,2023-04-12 11:50:52,1,775,Anchor Full Cream Milk (Tin),Colombo,775
SM-2023001949,10386,2023-04-12 11:50:52,1,530,Sunlight Dishwash Liquid 425ml,Colombo,530
SM-2023001950,10402,2023-04-12 17:13:06,1,1760,Eggs (Tray of 30),Galle,1760
SM-2023001950,10402,2023-04-12 17:13:06,1,285,Sandalwood Soap (3-pack),Galle,285
SM-2023001950,10402,2023-04-12 17:13:06,1,450,Curry Powder 250g,Galle,450
SM-2023001950,10402,2023-04-12 17:13:06,2,2315,Red Rice 5kg,Galle,4630
SM-2023001950,10402,2023-04-12 17:13:06,3,245,Bread Loaf (Large),Galle,735
SM-2023001950,10402,2023-04-12 17:13:06,2,615,Sunlight Dishwash Liquid 425ml,Galle,1230
SM-2023001950,10402,2023-04-12 17:13:06,1,1315,Kotmale Ice Cream 1L,Galle,1315
SM-2023001950,10402,2023-04-12 17:13:06,1,455,Ceylon Cinnamon 100g,Galle,455
SM-2023001951,10136,2023-04-13 09:28:45,1,470,Signal Toothpaste 120g,Colombo,470
SM-2023001951,10136,2023-04-13 09:28:45,1,440,Ceylon Cinnamon 100g,Colombo,440
SM-2023001951,10136,2023-04-13 09:28:45,2,2590,Basmathi Rice 5kg,Colombo,5180
SM-2023001951,10136,2023-04-13 09:28:45,1,1585,Eggs (Tray of 30),Colombo,1585
SM-2023001951,10136,2023-04-13 09:28:45,3,260,Bread Loaf (Large),Colombo,780
SM-2023001951,10136,2023-04-13 09:28:45,2,835,Coconut Oil 1L,Colombo,1670
SM-2023001951,10136,2023-04-13 09:28:45,1,1405,Nivea Body Lotion 400ml,Colombo,1405
SM-2023001951,10136,2023-04-13 09:28:45,2,520,Maggi Noodles (5-pack),Colombo,1040
SM-2023001952,10012,2023-04-13 17:38:06,3,330,Wheat Flour 1kg,Jaffna,990
SM-2023001952,10012,2023-04-13 17:38:06,3,310,White Sugar 1kg,Jaffna,930
SM-2023001952,10012,2023-04-13 17:38:06,1,220,Maliban Marie Biscuits,Jaffna,220
SM-2023001952,10012,2023-04-13 17:38:06,3,495,Maggi Noodles (5-pack),Jaffna,1485
SM-2023001952,10012,2023-04-13 17:38:06,3,1970,Kekulu Rice 5kg,Jaffna,5910
SM-2023001952,10012,2023-04-13 17:38:06,2,155,Kotmale Yogurt Cup,Jaffna,310
SM-2023001953,10073,2023-04-14 11:55:37,1,335,Sandalwood Soap (3-pack),Colombo,335
SM-2023001953,10073,2023-04-14 11:55:37,1,1155,Milk Powder (Ranmalu) 400g,Colombo,1155
SM-2023001953,10073,2023-04-14 11:55:37,1,370,Chilli Powder 250g,Colombo,370
SM-2023001953,10073,2023-04-14 11:55:37,2,500,Maggi Noodles (5-pack),Colombo,1000
SM-2023001953,10073,2023-04-14 11:55:37,2,590,Fresh Milk 1L (Pelwatte),Colombo,1180
SM-2023001953,10073,2023-04-14 11:55:37,1,880,Coconut Oil 1L,Colombo,880
SM-2023001953,10073,2023-04-14 11:55:37,1,480,Signal Toothpaste 120g,Colombo,480
SM-2023001953,10073,2023-04-14 11:55:37,2,245,Maliban Marie Biscuits,Colombo,490
SM-2023001954,10133,2023-04-14 13:40:13,2,315,White Sugar 1kg,Colombo,630
SM-2023001954,10133,2023-04-14 13:40:13,2,1085,Milk Powder (Ranmalu) 400g,Colombo,2170
SM-2023001954,10133,2023-04-14 13:40:13,2,295,Prima Wheat Noodles,Colombo,590
SM-2023001954,10133,2023-04-14 13:40:13,2,830,Coconut Oil 1L,Colombo,1660
SM-2023001954,10133,2023-04-14 13:40:13,1,460,Ceylon Cinnamon 100g,Colombo,460
SM-2023001955,10023,2023-04-14 15:20:22,1,760,Araliya Soap Powder 1kg,Galle,760
SM-2023001955,10023,2023-04-14 15:20:22,2,585,Sunlight Dishwash Liquid 425ml,Galle,1170
SM-2023001955,10023,2023-04-14 15:20:22,2,255,Prima Wheat Noodles,Galle,510
SM-2023001955,10023,2023-04-14 15:20:22,2,2215,Red Rice 5kg,Galle,4430
SM-2023001955,10023,2023-04-14 15:20:22,3,2020,Kekulu Rice 5kg,Galle,6060
SM-2023001955,10023,2023-04-14 15:20:22,2,1060,Milk Powder (Ranmalu) 400g,Galle,2120
SM-2023001955,10023,2023-04-14 15:20:22,1,570,Elephant House Cream Soda 1.5L,Galle,570
SM-2023001955,10023,2023-04-14 15:20:22,2,330,Wheat Flour 1kg,Galle,660
SM-2023001956,10053,2023-04-14 16:22:01,2,2595,Basmathi Rice 5kg,Colombo,5190
SM-2023001956,10053,2023-04-14 16:22:01,1,565,Fresh Milk 1L (Pelwatte),Colombo,565
SM-2023001956,10053,2023-04-14 16:22:01,4,270,Munchee Cream Crackers,Colombo,1080
SM-2023001957,10095,2023-04-14 16:25:55,1,450,Ceylon Cinnamon 100g,Colombo,450
SM-2023001957,10095,2023-04-14 16:25:55,1,500,Dhal (Red Lentils) 1kg,Colombo,500
SM-2023001957,10095,2023-04-14 16:25:55,1,1315,Kotmale Ice Cream 1L,Colombo,1315
SM-2023001957,10095,2023-04-14 16:25:55,3,720,Anchor Full Cream Milk (Tin),Colombo,2160
SM-2023001957,10095,2023-04-14 16:25:55,2,1395,Milk Powder (Anchor) 400g,Colombo,2790
SM-2023001958,10418,2023-04-15 14:41:18,1,315,White Sugar 1kg,Jaffna,315
SM-2023001958,10418,2023-04-15 14:41:18,2,570,Fresh Milk 1L (Pelwatte),Jaffna,1140
SM-2023001958,10418,2023-04-15 14:41:18,2,1895,Kekulu Rice 5kg,Jaffna,3790
SM-2023001958,10418,2023-04-15 14:41:18,2,560,Sunlight Dishwash Liquid 425ml,Jaffna,1120
SM-2023001959,10156,2023-04-16 08:45:16,1,575,Dhal (Red Lentils) 1kg,Gampaha,575
SM-2023001959,10156,2023-04-16 08:45:16,2,705,Dilmah Tea 200g,Gampaha,1410
SM-2023001959,10156,2023-04-16 08:45:16,2,840,Coconut Oil 1L,Gampaha,1680
SM-2023001959,10156,2023-04-16 08:45:16,2,210,Bread Loaf (Large),Gampaha,420
SM-2023001959,10156,2023-04-16 08:45:16,2,330,Wheat Flour 1kg,Gampaha,660
SM-2023001959,10156,2023-04-16 08:45:16,2,265,Munchee Cream Crackers,Gampaha,530
SM-2023001959,10156,2023-04-16 08:45:16,1,1155,Milk Powder (Anchor) 400g,Gampaha,1155
SM-2023001959,10156,2023-04-16 08:45:16,2,610,Elephant House Cream Soda 1.5L,Gampaha,1220
SM-2023001960,10159,2023-04-16 13:55:08,2,610,Elephant House Cream Soda 1.5L,Jaffna,1220
SM-2023001960,10159,2023-04-16 13:55:08,1,2210,Red Rice 5kg,Jaffna,2210
SM-2023001960,10159,2023-04-16 13:55:08,3,595,Dhal (Red Lentils) 1kg,Jaffna,1785
