InvoiceNo,StockCode,Description,Quantity,InvoiceDate,CustomerID,UnitPrice_LKR,Total_Price_LKR,District
500094,20077,BEADED COCONUT SHELL NECKLACE,5,7/1/23 11:44,14103,1299.54125,6497.70625,Hambantota
500094,20079,COIR WOVEN BRACELET NATURAL,2,7/1/23 11:44,14103,585.24375,1170.4875,Hambantota
500094,20089,HERBAL AYURVEDA BATH SET GIFT,4,7/1/23 11:44,14103,3019.2575,12077.03,Hambantota
500094,20017,BATIK COTTON SARONG GREEN,9,7/1/23 11:44,14103,2184.91,19664.19,Hambantota
500901,20089,HERBAL AYURVEDA BATH SET GIFT,8,7/1/23 18:32,14605,2851.1875,22809.5,Kegalle
500901,20109,WOODEN MASK KEYRING SMALL,11,7/1/23 18:32,14605,447.18625,4919.04875,Kegalle
500901,20024,BATIK COTTON SHIRT MENS BLUE,3,7/1/23 18:32,14605,2983.2425,8949.7275,Kegalle
500901,20052,LACQUER WORK BOX SMALL ROUND,6,7/1/23 18:32,14605,1803.75125,10822.5075,Kegalle
C500563,20044,BRASS INCENSE HOLDER ELEPHANT,-11,7/2/23 9:16,,1231.025,-13541.275,Gampaha
500204,20041,BRASS ELEPHANT FIGURINE SMALL,11,7/3/23 16:38,14471,1360.69875,14967.68625,Ampara
500204,20093,COCONUT SHELL LADLE HANDCRAFTED,12,7/3/23 16:38,14471,663.82875,7965.945,Ampara
500204,20052,LACQUER WORK BOX SMALL ROUND,25,7/3/23 16:38,14471,1742.175,43554.375,Ampara
500204,20049,WOODEN ELEPHANT CARVING LARGE,10,7/3/23 16:38,14471,4166.20125,41662.0125,Ampara
500204,20011,HANDLOOM SARONG STRIPE MAROON,10,7/3/23 16:38,14471,1793.23875,17932.3875,Ampara
500204,20057,COCONUT SHELL BUTTON JAR,6,7/3/23 16:38,14471,753.94125,4523.6475,Ampara
500204,20102,BRASS BELL TRADITIONAL SMALL,10,7/3/23 16:38,14471,979.2225,9792.225,Ampara
500204,20019,BATIK PRINT CUSHION COVER ELEPHANT,8,7/3/23 16:38,14471,1613.01375,12904.11,Ampara
500204,20110,BRASS ELEPHANT KEYRING,3,7/3/23 16:38,14471,537.67125,1613.01375,Ampara
500204,20085,WOODEN ABACUS COUNTING TOY,9,7/3/23 16:38,14471,1597.995,14381.955,Ampara
500204,20079,COIR WOVEN BRACELET NATURAL,9,7/3/23 16:38,14471,609.76125,5487.85125,Ampara
500204,20029,CANE BASKET WITH LID LARGE,10,7/3/23 16:38,14471,2934.66375,29346.6375,Ampara
500756,20021,BATIK SILK SCARF PAISLEY PURPLE,9,7/4/23 16:11,,2527.205,22744.845,Gampaha
500756,20095,WELCOME GIFT HAMPER SMALL,5,7/4/23 16:11,,4762.925,23814.625,Gampaha
500756,20098,HANDLOOM CUSHION COVER SET OF 2 STRIPE,4,7/4/23 16:11,,2659.425,10637.7,Gampaha
500756,20027,COIR DOOR MAT ELEPHANT PRINT,2,7/4/23 16:11,,1842.065,3684.13,Gampaha
500756,20084,CLOTH DOLL FISHERMAN STILT,2,7/4/23 16:11,,2160.595,4321.19,Gampaha
500756,20061,HANDMADE PAPER NOTEBOOK A5 FLORAL,8,7/4/23 16:11,,1081.8,8654.4,Gampaha
500756,20039,TERRACOTTA WIND CHIME,1,7/4/23 16:11,,1159.93,1159.93,Gampaha
500756,20101,WOODEN JEWELLERY BOX CARVED,9,7/4/23 16:11,,3428.705,30858.345,Gampaha
500756,20076,MOONSTONE EARRINGS SILVER DROP,4,7/4/23 16:11,,3867.435,15469.74,Gampaha
500086,20018,BATIK COTTON SARONG RED,11,7/6/23 10:57,14529,2018.0325,22198.3575,Mullaitivu
500086,20021,BATIK SILK SCARF PAISLEY PURPLE,56,7/6/23 10:57,14529,2586.45,144841.2,Mullaitivu
500086,20016,BATIK COTTON SARONG BLUE,2,7/6/23 10:57,14529,2150.3625,4300.725,Mullaitivu
500086,20024,BATIK COTTON SHIRT MENS BLUE,2,7/6/23 10:57,14529,3118.7775,6237.555,Mullaitivu
500086,20005,HANDLOOM TABLE RUNNER NATURAL STRIPE,6,7/6/23 10:57,14529,2030.0625,12180.375,Mullaitivu
500086,20079,COIR WOVEN BRACELET NATURAL,11,7/6/23 10:57,14529,583.455,6418.005,Mullaitivu
500086,20027,COIR DOOR MAT ELEPHANT PRINT,7,7/6/23 10:57,14529,1720.29,12042.03,Mullaitivu
500086,20015,HANDWOVEN COTTON TOTE BAG PLAIN,6,7/6/23 10:57,14529,1094.73,6568.38,Mullaitivu
500086,20022,BATIK SILK SCARF PAISLEY TEAL,8,7/6/23 10:57,14529,2661.6375,21293.1,Mullaitivu
500086,20103,WOOD S/3 ELEPHANT FIGURINES GRADUATED,10,7/6/23 10:57,14529,3792.4575,37924.575,Mullaitivu
500086,20057,COCONUT SHELL BUTTON JAR,9,7/6/23 10:57,14529,739.845,6658.605,Mullaitivu
500086,20096,FESTIVE GIFT HAMPER LARGE,2,7/6/23 10:57,14529,8634.5325,17269.065,Mullaitivu
500287,20114,BAMBOO CUTLERY TRAVEL SET,28,7/6/23 17:49,14107,1230.0675,34441.89,Badulla
500287,20093,COCONUT SHELL LADLE HANDCRAFTED,7,7/6/23 17:49,14107,706.7625,4947.3375,Badulla
500287,20049,WOODEN ELEPHANT CARVING LARGE,2,7/6/23 17:49,14107,4171.4025,8342.805,Badulla
500341,20061,HANDMADE PAPER NOTEBOOK A5 FLORAL,10,7/6/23 18:16,14628,1094.73,10947.3,Gampaha
500341,20063,HANDMADE PAPER GREETING CARD SET,3,7/6/23 18:16,14628,1007.5125,3022.5375,Gampaha
501115,20112,COIR HANGING PLANT POT HOLDER,12,7/7/23 17:25,14305,1215.535,14586.42,Kurunegala
501115,20034,WOVEN PALM LEAF FAN HANDHELD,6,7/7/23 17:25,14305,776.2575,4657.545,Kurunegala
501115,20061,HANDMADE PAPER NOTEBOOK A5 FLORAL,10,7/7/23 17:25,14305,1074.12375,10741.2375,Kurunegala
501115,20018,BATIK COTTON SARONG RED,8,7/7/23 17:25,14305,2118.16,16945.28,Kurunegala
501115,20031,RATTAN STORAGE BASKET SET OF 3,4,7/7/23 17:25,14305,4311.53875,17246.155,Kurunegala
501115,20071,CLOVES GIFT JAR SMALL,6,7/7/23 17:25,14305,1080.14125,6480.8475,Kurunegala
501115,20046,WOODEN MASK TRADITIONAL COBRA DESIGN,1,7/7/23 17:25,14305,2777.07625,2777.07625,Kurunegala
501170,20097,WEDDING FAVOUR BOX SET OF 10,1,7/8/23 15:49,14105,3599.96,3599.96,Jaffna
501170,20046,WOODEN MASK TRADITIONAL COBRA DESIGN,3,7/8/23 15:49,14105,2778.23,8334.69,Jaffna
501170,20114,BAMBOO CUTLERY TRAVEL SET,8,7/8/23 15:49,14105,1246.14,9969.12,Jaffna
501170,20103,WOOD S/3 ELEPHANT FIGURINES GRADUATED,5,7/8/23 15:49,14105,3837.75,19188.75,Jaffna
501170,20047,WOODEN MASK TRADITIONAL RAKSHA,12,7/8/23 15:49,14105,2910.67,34928.04,Jaffna
501170,20026,COIR DOOR MAT WELCOME PRINT,1,7/8/23 15:49,14105,1652.49,1652.49,Jaffna
501170,20020,BATIK PRINT CUSHION COVER PEACOCK,8,7/8/23 15:49,14105,1625.4,13003.2,Jaffna
501170,DELV,COURIER DELIVERY CHARGE,6,7/8/23 15:49,14105,942.13,5652.78,Jaffna
501170,20031,RATTAN STORAGE BASKET SET OF 3,25,7/8/23 15:49,14105,4394.6,109865,Jaffna
500853,20083,CLOTH DOLL KANDYAN DANCER,12,7/10/23 13:36,14489,2193.1,26317.2,Vavuniya
500853,20011,HANDLOOM SARONG STRIPE MAROON,6,7/10/23 13:36,14489,1756.2875,10537.725,Vavuniya
500853,20030,RATTAN LAUNDRY BASKET ROUND,9,7/10/23 13:36,14489,3675.25,33077.25,Vavuniya
500853,20017,BATIK COTTON SARONG GREEN,47,7/10/23 13:36,14489,2178.0375,102367.7625,Vavuniya
500853,20102,BRASS BELL TRADITIONAL SMALL,19,7/10/23 13:36,14489,948.9375,18029.8125,Vavuniya
500650,20047,WOODEN MASK TRADITIONAL RAKSHA,5,7/11/23 15:56,14286,2869.09,14345.45,Gampaha
500650,20068,SPICE GIFT SET ISLAND BLEND,3,7/11/23 15:56,14286,2814.8425,8444.5275,Gampaha
500650,20026,COIR DOOR MAT WELCOME PRINT,6,7/11/23 15:56,14286,1714.82375,10288.9425,Gampaha
500650,20065,CEYLON CINNAMON POWDER JAR 100G,1,7/11/23 15:56,14286,1069.88125,1069.88125,Gampaha
500650,20013,HANDLOOM NAPKIN SET OF 6 WHITE,9,7/11/23 15:56,14286,1738.93375,15650.40375,Gampaha
501206,20030,RATTAN LAUNDRY BASKET ROUND,6,7/13/23 14:33,14450,3432.4925,20594.955,Colombo
501206,DELV,COURIER DELIVERY CHARGE,6,7/13/23 14:33,14450,880.745,5284.47,Colombo
501206,20028,CANE BASKET WITH LID SMALL,2,7/13/23 14:33,14450,1990.725,3981.45,Colombo
501206,20018,BATIK COTTON SARONG RED,10,7/13/23 14:33,14450,2026.92,20269.2,Colombo
501206,20095,WELCOME GIFT HAMPER SMALL,2,7/13/23 14:33,14450,4949.66625,9899.3325,Colombo
501206,20029,CANE BASKET WITH LID LARGE,4,7/13/23 14:33,14450,3097.68875,12390.755,Colombo
501206,20101,WOODEN JEWELLERY BOX CARVED,11,7/13/23 14:33,14450,3544.09375,38985.03125,Colombo
501206,20015,HANDWOVEN COTTON TOTE BAG PLAIN,1,7/13/23 14:33,14450,1040.60625,1040.60625,Colombo
501206,20025,COIR DOOR MAT NATURAL PLAIN,10,7/13/23 14:33,14450,1423.67,14236.7,Colombo
501206,20097,WEDDING FAVOUR BOX SET OF 10,1,7/13/23 14:33,14450,3749.19875,3749.19875,Colombo
501206,20001,HANDLOOM COTTON CUSHION COVER CHECK,7,7/13/23 14:33,14450,1360.32875,9522.30125,Colombo
501206,20071,CLOVES GIFT JAR SMALL,2,7/13/23 14:33,14450,1155.22375,2310.4475,Colombo
501206,20102,BRASS BELL TRADITIONAL SMALL,5,7/13/23 14:33,14450,932.02125,4660.10625,Colombo
501206,20026,COIR DOOR MAT WELCOME PRINT,9,7/13/23 14:33,14450,1601.62875,14414.65875,Colombo
501206,20067,CEYLON GREEN TEA GIFT TIN,5,7/13/23 14:33,14450,1996.7575,9983.7875,Colombo
501206,20008,HANDLOOM COTTON THROW BLANKET,7,7/13/23 14:33,14450,4759.6425,33317.4975,Colombo
501206,20050,WOODEN PEACOCK CARVING MEDIUM,10,7/13/23 14:33,14450,2500.47125,25004.7125,Colombo
501206,20052,LACQUER WORK BOX SMALL ROUND,7,7/13/23 14:33,14450,1758.47375,12309.31625,Colombo
501206,20051,LACQUER WORK BANGLE SET OF 4,5,7/13/23 14:33,14450,1290.955,6454.775,Colombo
501206,20068,SPICE GIFT SET ISLAND BLEND,13,7/13/23 14:33,14450,2777.96625,36113.56125,Colombo
500390,20073,CEYLON PEPPER GIFT JAR,48,7/14/23 16:09,14030,1231.14,59094.72,Colombo
500390,20022,BATIK SILK SCARF PAISLEY TEAL,4,7/14/23 16:09,14030,2495.4725,9981.89,Colombo
500390,20106,REED LAMPSHADE ROUND SMALL,16,7/14/23 16:09,14030,2510.56,40168.96,Colombo
500390,20001,HANDLOOM COTTON CUSHION COVER CHECK,1,7/14/23 16:09,14030,1424.26,1424.26,Colombo
500390,20114,BAMBOO CUTLERY TRAVEL SET,12,7/14/23 16:09,14030,1282.4375,15389.25,Colombo
500390,20059,PALMYRAH LEAF FAN NATURAL,12,7/14/23 16:09,14030,663.85,7966.2,Colombo
500390,20052,LACQUER WORK BOX SMALL ROUND,5,7/14/23 16:09,14030,1710.9225,8554.6125,Colombo
500630,20008,HANDLOOM COTTON THROW BLANKET,7,7/15/23 16:50,14140,5053.3875,35373.7125,Puttalam
500630,20056,COCONUT SHELL SPOON SET OF 6,6,7/15/23 16:50,14140,1002.225,6013.35,Puttalam
500630,20096,FESTIVE GIFT HAMPER LARGE,7,7/15/23 16:50,14140,9382.275,65675.925,Puttalam
500630,20010,HANDLOOM SARONG STRIPE NAVY,12,7/15/23 16:50,14140,1720.6875,20648.25,Puttalam
501153,20002,HANDLOOM COTTON CUSHION COVER PAISLEY,11,7/16/23 17:50,14302,1503.96,16543.56,Kurunegala
501153,20056,COCONUT SHELL SPOON SET OF 6,12,7/16/23 17:50,14302,936.2,11234.4,Kurunegala
501153,20073,CEYLON PEPPER GIFT JAR,5,7/16/23 17:50,14302,1138.54,5692.7,Kurunegala
501153,20111,HANDMADE PAPER BOOKMARK SET,10,7/16/23 17:50,14302,380.52,3805.2,Kurunegala
501153,20057,COCONUT SHELL BUTTON JAR,9,7/16/23 17:50,14302,727.82,6550.38,Kurunegala
501153,20071,CLOVES GIFT JAR SMALL,7,7/16/23 17:50,14302,1171.76,8202.32,Kurunegala
501153,20101,WOODEN JEWELLERY BOX CARVED,3,7/16/23 17:50,14302,3530.38,10591.14,Kurunegala
501153,20052,LACQUER WORK BOX SMALL ROUND,52,7/16/23 17:50,14302,1754.62,91240.24,Kurunegala
501153,20114,BAMBOO CUTLERY TRAVEL SET,1,7/16/23 17:50,14302,1343.9,1343.9,Kurunegala
501153,20009,HANDLOOM BABY BLANKET PASTEL,45,7/16/23 17:50,14302,3077.38,138482.1,Kurunegala
501153,20022,BATIK SILK SCARF PAISLEY TEAL,11,7/16/23 17:50,14302,2512.64,27639.04,Kurunegala
501153,20084,CLOTH DOLL FISHERMAN STILT,1,7/16/23 17:50,14302,2065.68,2065.68,Kurunegala
501153,20001,HANDLOOM COTTON CUSHION COVER CHECK,10,7/16/23 17:50,14302,1368.06,13680.6,Kurunegala
501153,20004,HANDLOOM TABLE RUNNER MULTICOLOUR,6,7/16/23 17:50,14302,2195.54,13173.24,Kurunegala
501153,20076,MOONSTONE EARRINGS SILVER DROP,4,7/16/23 17:50,14302,3826.34,15305.36,Kurunegala
501153,20037,CLAY POT PAINTED LARGE,12,7/16/23 17:50,14302,1911.66,22939.92,Kurunegala
501153,20078,BRASS ANKLET TRADITIONAL DESIGN,8,7/16/23 17:50,14302,1198.94,9591.52,Kurunegala
501153,20080,WOODEN ELEPHANT PUZZLE TOY,6,7/16/23 17:50,14302,1564.36,9386.16,Kurunegala
501066,20032,REED WOVEN PLACEMAT ROUND NATURAL,8,7/19/23 10:42,14604,852.6975,6821.58,Colombo
501066,20000,HANDLOOM COTTON CUSHION COVER STRIPE,11,7/19/23 10:42,14604,1318.355,14501.905,Colombo
500160,20097,WEDDING FAVOUR BOX SET OF 10,8,7/19/23 15:59,14056,3782.71125,30261.69,Gampaha
500160,20043,BRASS PEACOCK FIGURINE SMALL,4,7/19/23 15:59,14056,1602.5875,6410.35,Gampaha
500160,20037,CLAY POT PAINTED LARGE,1,7/19/23 15:59,14056,1947.295,1947.295,Gampaha
500160,20068,SPICE GIFT SET ISLAND BLEND,2,7/19/23 15:59,14056,2742.54125,5485.0825,Gampaha
500160,20107,REED LAMPSHADE ROUND LARGE,7,7/19/23 15:59,14056,3743.4025,26203.8175,Gampaha
500160,20109,WOODEN MASK KEYRING SMALL,2,7/19/23 15:59,14056,471.705,943.41,Gampaha
500160,20046,WOODEN MASK TRADITIONAL COBRA DESIGN,4,7/19/23 15:59,14056,2651.82875,10607.315,Gampaha
500160,20098,HANDLOOM CUSHION COVER SET OF 2 STRIPE,33,7/19/23 15:59,14056,2455.285,81024.405,Gampaha
500160,20082,HANDMADE PAPER KITE SMALL DIAMOND,11,7/19/23 15:59,14056,768.0325,8448.3575,Gampaha
500160,20058,PALMYRAH LEAF BASKET SMALL,5,7/19/23 15:59,14056,1194.38125,5971.90625,Gampaha
500160,20011,HANDLOOM SARONG STRIPE MAROON,9,7/19/23 15:59,14056,1717.49,15457.41,Gampaha
500160,20010,HANDLOOM SARONG STRIPE NAVY,12,7/19/23 15:59,14056,1889.84375,22678.125,Gampaha
500174,20032,REED WOVEN PLACEMAT ROUND NATURAL,54,7/24/23 14:12,14607,851.43,45977.22,Colombo
500174,20005,HANDLOOM TABLE RUNNER NATURAL STRIPE,19,7/24/23 14:12,14607,2051.31,38974.89,Colombo
500182,20050,WOODEN PEACOCK CARVING MEDIUM,7,7/28/23 9:55,14065,2658.66,18610.62,Colombo
500182,20046,WOODEN MASK TRADITIONAL COBRA DESIGN,10,7/28/23 9:55,14065,2780.06,27800.6,Colombo
500182,20011,HANDLOOM SARONG STRIPE MAROON,6,7/28/23 9:55,14065,1775.475,10652.85,Colombo
500182,20084,CLOTH DOLL FISHERMAN STILT,9,7/28/23 9:55,14065,2057.73,18519.57,Colombo
500182,20085,WOODEN ABACUS COUNTING TOY,9,7/28/23 9:55,14065,1696.565,15269.085,Colombo
500182,20114,BAMBOO CUTLERY TRAVEL SET,12,7/28/23 9:55,14065,1335.4,16024.8,Colombo
500182,20113,BAMBOO STRAW SET OF 6 REUSABLE,4,7/28/23 9:55,14065,764.82,3059.28,Colombo
500271,20044,BRASS INCENSE HOLDER ELEPHANT,8,7/30/23 15:13,14648,1190.7,9525.6,Kandy
500271,20043,BRASS PEACOCK FIGURINE SMALL,3,7/30/23 15:13,14648,1719.225,5157.675,Kandy
500271,20004,HANDLOOM TABLE RUNNER MULTICOLOUR,12,7/30/23 15:13,14648,2065.5,24786,Kandy
500271,20080,WOODEN ELEPHANT PUZZLE TOY,5,7/30/23 15:13,14648,1497.4875,7487.4375,Kandy
500271,20078,BRASS ANKLET TRADITIONAL DESIGN,10,7/30/23 15:13,14648,1151.2125,11512.125,Kandy
500271,20020,BATIK PRINT CUSHION COVER PEACOCK,3,7/30/23 15:13,14648,1597.725,4793.175,Kandy
500271,20015,HANDWOVEN COTTON TOTE BAG PLAIN,10,7/30/23 15:13,14648,1093.5,10935,Kandy
500271,20109,WOODEN MASK KEYRING SMALL,4,7/30/23 15:13,14648,443.475,1773.9,Kandy
500271,20072,KOTHAMALLI HERBAL TEA BOX,2,7/30/23 15:13,14648,1272.7125,2545.425,Kandy
500271,20077,BEADED COCONUT SHELL NECKLACE,7,7/30/23 15:13,14648,1369.9125,9589.3875,Kandy
500271,20022,BATIK SILK SCARF PAISLEY TEAL,2,7/30/23 15:13,14648,2639.5875,5279.175,Kandy
500271,20061,HANDMADE PAPER NOTEBOOK A5 FLORAL,10,7/30/23 15:13,14648,1166.4,11664,Kandy
500271,20038,TERRACOTTA OIL BURNER ELEPHANT,13,7/30/23 15:13,14648,1506.6,19585.8,Kandy
500271,20001,HANDLOOM COTTON CUSHION COVER CHECK,4,7/30/23 15:13,14648,1418.5125,5674.05,Kandy
500271,20023,BATIK WALL HANGING ELEPHANT MOTIF,2,7/30/23 15:13,14648,3812.0625,7624.125,Kandy
500271,DELV,COURIER DELIVERY CHARGE,4,7/30/23 15:13,14648,868.725,3474.9,Kandy
500271,20084,CLOTH DOLL FISHERMAN STILT,5,7/30/23 15:13,14648,2062.4625,10312.3125,Kandy
500271,20076,MOONSTONE EARRINGS SILVER DROP,4,7/30/23 15:13,14648,3960.9,15843.6,Kandy
500264,20079,COIR WOVEN BRACELET NATURAL,1,8/3/23 13:18,14132,608.5,608.5,Kandy
500264,20052,LACQUER WORK BOX SMALL ROUND,11,8/3/23 13:18,14132,1816.3725,19980.0975,Kandy
500264,20108,CLAY OIL LAMP PAINTED SET OF 3,11,8/3/23 13:18,14132,1597.3125,17570.4375,Kandy
500264,20087,COCONUT OIL SOAP BAR HANDMADE,11,8/3/23 13:18,14132,568.9475,6258.4225,Kandy
500264,20040,BRASS OIL LAMP TRADITIONAL,9,8/3/23 13:18,14132,3745.3175,33707.8575,Kandy
500264,20047,WOODEN MASK TRADITIONAL RAKSHA,5,8/3/23 13:18,14132,2990.7775,14953.8875,Kandy
500264,20010,HANDLOOM SARONG STRIPE NAVY,2,8/3/23 13:18,14132,1761.6075,3523.215,Kandy
500264,20057,COCONUT SHELL BUTTON JAR,7,8/3/23 13:18,14132,781.9225,5473.4575,Kandy
500264,20064,CEYLON CINNAMON STICKS PACK 100G,2,8/3/23 13:18,14132,1153.1075,2306.215,Kandy
500656,20078,BRASS ANKLET TRADITIONAL DESIGN,3,8/3/23 15:01,14073,1220.0425,3660.1275,Kandy
500656,20027,COIR DOOR MAT ELEPHANT PRINT,2,8/3/23 15:01,14073,1773.7775,3547.555,Kandy
500656,20037,CLAY POT PAINTED LARGE,6,8/3/23 15:01,14073,2023.2625,12139.575,Kandy
500656,20031,RATTAN STORAGE BASKET SET OF 3,25,8/3/23 15:01,14073,4600.26,115006.5,Kandy
500656,20099,BATIK APRON KITCHEN PRINT,9,8/3/23 15:01,14073,1569.93,14129.37,Kandy
500656,20021,BATIK SILK SCARF PAISLEY PURPLE,8,8/3/23 15:01,14073,2552.6575,20421.26,Kandy
500656,20038,TERRACOTTA OIL BURNER ELEPHANT,2,8/3/23 15:01,14073,1499.9525,2999.905,Kandy
500656,20015,HANDWOVEN COTTON TOTE BAG PLAIN,7,8/3/23 15:01,14073,1034.45,7241.15,Kandy
500656,20035,WOVEN PALM LEAF HAT WIDE BRIM,6,8/3/23 15:01,14073,2099.325,12595.95,Kandy
500656,20051,LACQUER WORK BANGLE SET OF 4,7,8/3/23 15:01,14073,1259.595,8817.165,Kandy
500656,20003,HANDLOOM COTTON CUSHION COVER PLAIN NATURAL,10,8/3/23 15:01,14073,1311.3175,13113.175,Kandy
500656,20104,HANDLOOM BEDSPREAD DOUBLE SIZE,7,8/3/23 15:01,14073,7201.5975,50411.1825,Kandy
501090,20052,LACQUER WORK BOX SMALL ROUND,9,8/4/23 18:46,14162,1874.95,16874.55,Gampaha
501090,20016,BATIK COTTON SARONG BLUE,5,8/4/23 18:46,14162,2170.19375,10850.96875,Gampaha
501090,20019,BATIK PRINT CUSHION COVER ELEPHANT,12,8/4/23 18:46,14162,1585.79375,19029.525,Gampaha
501090,20112,COIR HANGING PLANT POT HOLDER,10,8/4/23 18:46,14162,1184.01875,11840.1875,Gampaha
500865,20063,HANDMADE PAPER GREETING CARD SET,12,8/6/23 19:52,14344,990.03125,11880.375,Jaffna
500865,20030,RATTAN LAUNDRY BASKET ROUND,5,8/6/23 19:52,14344,3661.5925,18307.9625,Jaffna
500865,20092,CLAY COOKING POT LARGE TRADITIONAL,42,8/6/23 19:52,14344,3049.29625,128070.4425,Jaffna
501223,20004,HANDLOOM TABLE RUNNER MULTICOLOUR,12,8/10/23 14:48,14090,2190.7975,26289.57,Jaffna
501223,20028,CANE BASKET WITH LID SMALL,55,8/10/23 14:48,14090,2029.08125,111599.4688,Jaffna
501223,20083,CLOTH DOLL KANDYAN DANCER,2,8/10/23 14:48,14090,2145.02875,4290.0575,Jaffna
501223,20085,WOODEN ABACUS COUNTING TOY,2,8/10/23 14:48,14090,1653.7775,3307.555,Jaffna
501223,20031,RATTAN STORAGE BASKET SET OF 3,12,8/10/23 14:48,14090,4497.5425,53970.51,Jaffna
501223,20092,CLAY COOKING POT LARGE TRADITIONAL,6,8/10/23 14:48,14090,3100.07,18600.42,Jaffna
501223,20020,BATIK PRINT CUSHION COVER PEACOCK,11,8/10/23 14:48,14090,1592.7525,17520.2775,Jaffna
500482,20086,WOODEN RATTLE TOY BABY,1,8/10/23 18:46,14407,915.375,915.375,Kegalle
500482,20037,CLAY POT PAINTED LARGE,9,8/10/23 18:46,14407,1992.46625,17932.19625,Kegalle
500482,20082,HANDMADE PAPER KITE SMALL DIAMOND,2,8/10/23 18:46,14407,793.325,1586.65,Kegalle
500482,20085,WOODEN ABACUS COUNTING TOY,8,8/10/23 18:46,14407,1623.265,12986.12,Kegalle
501012,20097,WEDDING FAVOUR BOX SET OF 10,11,8/11/23 13:10,14649,3653.8425,40192.2675,Colombo
501012,20087,COCONUT OIL SOAP BAR HANDMADE,1,8/11/23 13:10,14649,573.87,573.87,Colombo
501012,20026,COIR DOOR MAT WELCOME PRINT,2,8/11/23 13:10,14649,1712.4525,3424.905,Colombo
501012,20035,WOVEN PALM LEAF HAT WIDE BRIM,7,8/11/23 13:10,14649,2121.4875,14850.4125,Colombo
501012,20072,KOTHAMALLI HERBAL TEA BOX,10,8/11/23 13:10,14649,1355.31,13553.1,Colombo
501012,20020,BATIK PRINT CUSHION COVER PEACOCK,4,8/11/23 13:10,14649,1657.5075,6630.03,Colombo
501012,20041,BRASS ELEPHANT FIGURINE SMALL,3,8/11/23 13:10,14649,1343.1,4029.3,Colombo
501012,20112,COIR HANGING PLANT POT HOLDER,12,8/11/23 13:10,14649,1184.37,14212.44,Colombo
501012,20054,CANE WALL MIRROR ROUND SMALL,2,8/11/23 13:10,14649,2387.055,4774.11,Colombo
501012,20108,CLAY OIL LAMP PAINTED SET OF 3,8,8/11/23 13:10,14649,1596.4575,12771.66,Colombo
500898,20102,BRASS BELL TRADITIONAL SMALL,9,8/12/23 14:36,14073,1007.7375,9069.6375,Kalutara
500898,20099,BATIK APRON KITCHEN PRINT,1,8/12/23 14:36,14073,1536.03625,1536.03625,Kalutara
500898,20032,REED WOVEN PLACEMAT ROUND NATURAL,1,8/12/23 14:36,14073,858.10375,858.10375,Kalutara
500898,20038,TERRACOTTA OIL BURNER ELEPHANT,41,8/12/23 14:36,14073,1529.92875,62727.07875,Kalutara
500898,20074,CEYLON VANILLA PODS GIFT SET,3,8/12/23 14:36,14073,3114.825,9344.475,Kalutara
500898,20070,CARDAMOM PODS GIFT JAR SMALL,1,8/12/23 14:36,14073,1484.1225,1484.1225,Kalutara
500898,20011,HANDLOOM SARONG STRIPE MAROON,10,8/12/23 14:36,14073,1835.30375,18353.0375,Kalutara
500898,20104,HANDLOOM BEDSPREAD DOUBLE SIZE,9,8/12/23 14:36,14073,7322.8925,65906.0325,Kalutara
500898,20039,TERRACOTTA WIND CHIME,8,8/12/23 14:36,14073,1248.98375,9991.87,Kalutara
500898,20076,MOONSTONE EARRINGS SILVER DROP,26,8/12/23 14:36,14073,3997.35875,103931.3275,Kalutara
500898,20071,CLOVES GIFT JAR SMALL,36,8/12/23 14:36,14073,1175.69375,42324.975,Kalutara
500898,20083,CLOTH DOLL KANDYAN DANCER,11,8/12/23 14:36,14073,2143.7325,23581.0575,Kalutara
500898,20044,BRASS INCENSE HOLDER ELEPHANT,5,8/12/23 14:36,14073,1206.23125,6031.15625,Kalutara
500898,20028,CANE BASKET WITH LID SMALL,2,8/12/23 14:36,14073,1939.13125,3878.2625,Kalutara
500898,20009,HANDLOOM BABY BLANKET PASTEL,9,8/12/23 14:36,14073,3178.95375,28610.58375,Kalutara
500898,20069,CEYLON CURRY POWDER PACK 250G,6,8/12/23 14:36,14073,1041.32875,6247.9725,Kalutara
500898,20003,HANDLOOM COTTON CUSHION COVER PLAIN NATURAL,5,8/12/23 14:36,14073,1340.59625,6702.98125,Kalutara
500898,20062,HANDMADE PAPER GIFT WRAP SET OF 3,8,8/12/23 14:36,14073,931.39375,7451.15,Kalutara
500336,20083,CLOTH DOLL KANDYAN DANCER,3,8/12/23 15:40,14571,2070.4425,6211.3275,Batticaloa
500336,20059,PALMYRAH LEAF FAN NATURAL,5,8/12/23 15:40,14571,653.5025,3267.5125,Batticaloa
500336,20073,CEYLON PEPPER GIFT JAR,7,8/12/23 15:40,14571,1252.0375,8764.2625,Batticaloa
500336,20065,CEYLON CINNAMON POWDER JAR 100G,12,8/12/23 15:40,14571,1032.1675,12386.01,Batticaloa
500336,20078,BRASS ANKLET TRADITIONAL DESIGN,1,8/12/23 15:40,14571,1148.21,1148.21,Batticaloa
500336,20011,HANDLOOM SARONG STRIPE MAROON,9,8/12/23 15:40,14571,1868.895,16820.055,Batticaloa
500336,20102,BRASS BELL TRADITIONAL SMALL,5,8/12/23 15:40,14571,989.415,4947.075,Batticaloa
