InvoiceNo,StockCode,Description,Quantity,InvoiceDate,CustomerID,UnitPrice_LKR,Total_Price_LKR,District
530557,40016,LINK SAMAHAN BOX (100 PACKETS),2,4/27/22 11:14,,1640,3280,Kandy
530558,40043,ASTRA MARGARINE 250G,4,4/29/22 16:07,301220,435,1740,Ampara
530559,40002,DILMAH EARL GREY TEA 50 BAGS,4,4/30/22 15:47,301185,930,3720,Ratnapura
530560,40071,MA MA NOODLES 5 PACK,4,4/30/22 19:33,301071,435,1740,Colombo
530561,40037,MOTHA STRAWBERRY JELLY 100G,1,5/1/22 13:44,301184,130,130,Anuradhapura
530562,40001,DILMAH CEYLON TEA 500G,5,5/3/22 12:25,301212,1310,6550,Badulla
530563,40091,USWATTE SPICES MIXED CURRY POWDER 100G,2,5/3/22 17:30,301007,240,480,Matara
530564,40008,MUNCHEE LEMON PUFF 200G,3,5/8/22 19:07,301096,220,660,Kurunegala
530565,40042,MARINA COCONUT OIL 1L,8,5/12/22 18:15,,1035,8280,Matale
530566,40004,ZESTA TEA 400G,2,5/13/22 9:45,301026,1145,2290,Trincomalee
530567,40004,ZESTA TEA 400G,2,5/13/22 20:53,,1145,2290,Colombo
530568,40027,KEELLS CHICKEN SAUSAGES 500G,2,5/14/22 9:43,301034,1035,2070,Batticaloa
530569,40030,KIST MIXED FRUIT NECTAR 1L,12,5/15/22 14:40,301180,600,7200,Colombo
530570,40040,SIGNAL TOOTHPASTE 120G,1,5/17/22 10:41,301010,250,250,Jaffna
530571,40011,MALIBAN LEMON PUFF 200G,3,5/19/22 11:21,301027,220,660,Kurunegala
530572,40002,DILMAH EARL GREY TEA 50 BAGS,5,5/19/22 20:55,301219,930,4650,Gampaha
530573,40005,WATAWALA TEA 400G,6,5/20/22 13:40,301058,850,5100,Kegalle
530574,40020,ELEPHANT HOUSE CREAM SODA 1.5L,2,5/21/22 17:02,301112,435,870,Badulla
530575,40010,MALIBAN MARIE BISCUITS 400G,1,5/22/22 8:26,301168,380,380,Kalutara
530576,40044,HAPPY COW CHEESE 120G,2,5/23/22 18:15,301012,930,1860,Gampaha
530577,40029,KIST TOMATO KETCHUP 400G,1,5/25/22 12:45,,490,490,Polonnaruwa
530578,40024,HIGHLAND MILK 1L,3,5/25/22 14:27,301104,435,1305,Kegalle
530579,40049,ROZA PASTA MACARONI 400G,4,5/26/22 11:43,301053,330,1320,Jaffna
530580,40073,DELMEGE BASMATI RICE 5KG,1,5/29/22 19:43,301069,2295,2295,Nuwara Eliya
530581,40007,MUNCHEE CHOCOLATE BISCUIT 200G,4,6/1/22 20:26,,240,960,Gampaha
530582,40053,WIJAYA CHILLI POWDER 250G,6,6/3/22 8:32,301023,490,2940,Kegalle
530583,40008,MUNCHEE LEMON PUFF 200G,1,6/4/22 8:25,301141,220,220,Puttalam
530584,40036,MAGGI COCONUT MILK POWDER 300G,2,6/4/22 17:50,301151,820,1640,Hambantota
530585,40028,BAIRAHA CHICKEN 1KG,6,6/6/22 15:10,,1585,9510,Gampaha
530586,40058,DIVA WASHING POWDER 1KG,1,6/7/22 20:26,301175,710,710,Jaffna
530587,40016,LINK SAMAHAN BOX (100 PACKETS),4,6/8/22 15:54,301073,1640,6560,Kalutara
530588,40001,DILMAH CEYLON TEA 500G,6,6/8/22 17:43,301026,1310,7860,Kurunegala
530589,40088,CARGILLS FRESH EGGS (10),1,6/9/22 17:47,301025,380,380,Kegalle
530590,40036,MAGGI COCONUT MILK POWDER 300G,2,6/13/22 13:38,301005,820,1640,Polonnaruwa
530591,40060,SUNLIGHT SOAP 115G,2,6/14/22 13:58,301156,130,260,Polonnaruwa
530592,40016,LINK SAMAHAN BOX (100 PACKETS),4,6/15/22 15:22,301134,1640,6560,Kalutara
530593,40072,FUN FOODS MAYONNAISE 250G,5,6/15/22 18:30,301204,535,2675,Kalutara
C530594,40027,KEELLS CHICKEN SAUSAGES 500G,-2,6/15/22 19:06,301028,1035,-2070,Colombo
530595,40061,VELVET BEAUTY SOAP 100G,8,6/22/22 8:10,301007,165,1320,Jaffna
530596,40001,DILMAH CEYLON TEA 500G,2,6/23/22 17:15,301186,1310,2620,Gampaha
530597,40005,WATAWALA TEA 400G,4,6/24/22 14:02,301006,850,3400,Ratnapura
530598,40010,MALIBAN MARIE BISCUITS 400G,5,6/24/22 15:35,301109,380,1900,Ampara
530599,40043,ASTRA MARGARINE 250G,1,6/25/22 13:29,301148,435,435,Mannar
530600,40010,MALIBAN MARIE BISCUITS 400G,2,6/26/22 19:17,301056,380,760,Matara
530601,40038,MOTHA FALUDA MIX 100G,2,6/27/22 10:30,301116,220,440,Gampaha
530602,40006,MUNCHEE SUPER CREAM CRACKER 500G,6,6/29/22 14:15,301002,490,2940,Gampaha
530603,40004,ZESTA TEA 400G,15,6/30/22 20:13,301173,1145,17175,Polonnaruwa
530604,40040,SIGNAL TOOTHPASTE 120G,3,7/2/22 16:39,301010,250,750,Trincomalee
530605,40017,MD MIXED FRUIT JAM 500G,3,7/6/22 9:34,,710,2130,Gampaha
530606,40030,KIST MIXED FRUIT NECTAR 1L,4,7/6/22 12:17,301001,600,2400,Kandy
530607,40070,NESPRAY MILK POWDER 400G,2,7/11/22 12:07,,1290,2580,Kandy
530608,40006,MUNCHEE SUPER CREAM CRACKER 500G,6,7/14/22 9:52,301025,490,2940,Colombo
530609,40027,KEELLS CHICKEN SAUSAGES 500G,1,7/15/22 9:39,301051,1035,1035,Kurunegala
530610,40007,MUNCHEE CHOCOLATE BISCUIT 200G,1,7/15/22 19:17,301028,240,240,Badulla
530611,40023,RATHTHI MILK POWDER 400G,1,7/16/22 16:44,301028,1200,1200,Matara
530612,40001,DILMAH CEYLON TEA 500G,6,7/17/22 18:02,,1310,7860,Ratnapura
530613,40001,DILMAH CEYLON TEA 500G,3,7/18/22 14:12,301120,1310,3930,Puttalam
530614,40062,NESTOMALT 400G,3,7/20/22 10:33,,675,2025,Batticaloa
530615,40002,DILMAH EARL GREY TEA 50 BAGS,1,7/21/22 14:22,301021,930,930,Ratnapura
530616,40019,ELEPHANT HOUSE GINGER BEER 1.5L,2,7/21/22 18:20,301019,435,870,Kurunegala
530617,40080,COCA-COLA 1.5L,5,7/22/22 12:00,301116,380,1900,Galle
530618,40002,DILMAH EARL GREY TEA 50 BAGS,4,7/22/22 13:18,301087,930,3720,Gampaha
530619,40083,BOGAWANTALAWA TEA 400G,10,7/23/22 15:22,301087,985,9850,Hambantota
530620,40045,PANADOL 100 TABLETS,3,7/23/22 17:14,301182,490,1470,Hambantota
530621,40038,MOTHA FALUDA MIX 100G,8,7/24/22 17:53,301174,220,1760,Kalutara
530622,40088,CARGILLS FRESH EGGS (10),5,7/25/22 11:09,301217,380,1900,Kalutara
530623,40007,MUNCHEE CHOCOLATE BISCUIT 200G,2,7/25/22 12:52,301076,240,480,Kandy
530624,40001,DILMAH CEYLON TEA 500G,5,7/25/22 15:11,301203,1310,6550,Hambantota
530625,40063,MILO 400G,3,7/25/22 19:10,301114,850,2550,Ampara
530626,40002,DILMAH EARL GREY TEA 50 BAGS,8,7/26/22 8:10,,930,7440,Colombo
530627,40003,DILMAH GREEN TEA 20 BAGS,2,7/28/22 19:38,301199,600,1200,Badulla
530628,40010,MALIBAN MARIE BISCUITS 400G,2,7/29/22 13:10,301069,380,760,Gampaha
530629,40008,MUNCHEE LEMON PUFF 200G,4,7/29/22 18:34,301207,220,880,Polonnaruwa
530630,40028,BAIRAHA CHICKEN 1KG,20,8/3/22 19:00,301043,1585,31700,Kandy
530631,40016,LINK SAMAHAN BOX (100 PACKETS),3,8/5/22 17:00,301065,1640,4920,Colombo
530632,40004,ZESTA TEA 400G,5,8/7/22 15:43,301043,1145,5725,Kurunegala
530633,40023,RATHTHI MILK POWDER 400G,1,8/8/22 15:19,301032,1200,1200,Trincomalee
530634,40056,SUNSILK BLACK SHAMPOO 200ML,4,8/10/22 11:14,,600,2400,Kalutara
530635,40001,DILMAH CEYLON TEA 500G,3,8/10/22 12:48,301131,1310,3930,Gampaha
530636,40001,DILMAH CEYLON TEA 500G,1,8/10/22 19:25,301026,1310,1310,Colombo
530637,40033,HARISCHANDRA NOODLES 400G,15,8/11/22 13:38,301219,275,4125,Gampaha
530638,40003,DILMAH GREEN TEA 20 BAGS,1,8/11/22 15:45,301205,600,600,Gampaha
530639,40004,ZESTA TEA 400G,4,8/12/22 16:09,301016,1145,4580,Kurunegala
530640,40070,NESPRAY MILK POWDER 400G,4,8/15/22 15:11,301056,1290,5160,Nuwara Eliya
530641,40028,BAIRAHA CHICKEN 1KG,2,8/15/22 20:46,301006,1585,3170,Moneragala
530642,40007,MUNCHEE CHOCOLATE BISCUIT 200G,2,8/16/22 20:36,301024,240,480,Colombo
530643,40078,SOFTLOGIC COCONUT MILK 400ML,3,8/19/22 8:29,301002,350,1050,Matara
530644,40009,MUNCHEE TIKIRI MARIE 80G,8,8/19/22 10:36,301218,75,600,Kandy
530645,40009,MUNCHEE TIKIRI MARIE 80G,1,8/20/22 12:10,301124,75,75,Colombo
530646,40034,HARISCHANDRA COFFEE 100G,8,8/21/22 9:10,301143,415,3320,Colombo
530647,40012,MALIBAN CREAM CRACKER 500G,8,8/22/22 12:25,301144,460,3680,Colombo
530648,40006,MUNCHEE SUPER CREAM CRACKER 500G,6,8/24/22 18:42,301153,490,2940,Galle
530649,40010,MALIBAN MARIE BISCUITS 400G,3,8/28/22 11:10,,380,1140,Anuradhapura
530650,40018,MD MANGO CHUTNEY 400G,2,8/31/22 13:19,,710,1420,Jaffna
530651,40057,VIM DISHWASH LIQUID 500ML,3,9/1/22 13:32,301031,490,1470,Polonnaruwa
530652,40005,WATAWALA TEA 400G,2,9/1/22 14:35,301204,850,1700,Anuradhapura
530653,40001,DILMAH CEYLON TEA 500G,8,9/2/22 11:41,301217,1310,10480,Colombo
530654,40027,KEELLS CHICKEN SAUSAGES 500G,6,9/4/22 19:02,301068,1035,6210,Jaffna
530655,40011,MALIBAN LEMON PUFF 200G,2,9/5/22 20:16,301082,220,440,Badulla
530656,40047,PELWATTE BUTTER 200G,1,9/6/22 15:00,301189,820,820,Ratnapura
530657,40031,PRIMA KOTTU MEE CUP,6,9/8/22 8:15,301028,165,990,Colombo
530658,40021,ELEPHANT HOUSE VANILLA ICE CREAM 1L,4,9/11/22 8:28,301185,875,3500,Galle
530659,40009,MUNCHEE TIKIRI MARIE 80G,4,9/12/22 9:03,301200,75,300,Kandy
530660,40032,PRIMA STELLA NOODLES 400G,5,9/14/22 15:44,301201,305,1525,Jaffna
530661,40019,ELEPHANT HOUSE GINGER BEER 1.5L,3,9/19/22 15:42,301143,435,1305,Nuwara Eliya
530662,40008,MUNCHEE LEMON PUFF 200G,2,9/20/22 12:19,,220,440,Ampara
530663,40011,MALIBAN LEMON PUFF 200G,1,9/20/22 16:52,301106,220,220,Badulla
530664,40003,DILMAH GREEN TEA 20 BAGS,2,9/21/22 8:39,301008,600,1200,Mullaitivu
530665,40017,MD MIXED FRUIT JAM 500G,3,9/23/22 14:22,,710,2130,Matale
530666,40010,MALIBAN MARIE BISCUITS 400G,3,9/27/22 19:22,301185,380,1140,Kegalle
530667,40026,KITHUL TREACLE 750ML,3,9/27/22 19:23,301083,1965,5895,Colombo
530668,40035,CBL SAMAPOSHA 200G,2,10/1/22 8:58,301013,195,390,Jaffna
530669,40007,MUNCHEE CHOCOLATE BISCUIT 200G,1,10/1/22 11:38,301033,240,240,Moneragala
530670,40018,MD MANGO CHUTNEY 400G,2,10/1/22 15:49,301218,710,1420,Matara
530671,40018,MD MANGO CHUTNEY 400G,4,10/1/22 20:52,301049,710,2840,Mannar
530672,40001,DILMAH CEYLON TEA 500G,5,10/2/22 18:08,301181,1310,6550,Gampaha
530673,40010,MALIBAN MARIE BISCUITS 400G,5,10/3/22 16:21,301004,380,1900,Batticaloa
530674,40034,HARISCHANDRA COFFEE 100G,2,10/4/22 10:59,,415,830,Ratnapura
530675,40072,FUN FOODS MAYONNAISE 250G,3,10/6/22 12:18,301004,535,1605,Matara
530676,40038,MOTHA FALUDA MIX 100G,4,10/9/22 15:31,,220,880,Badulla
530677,40006,MUNCHEE SUPER CREAM CRACKER 500G,5,10/9/22 17:26,301037,490,2450,Matara
530678,40082,NECTO 1.5L,3,10/11/22 10:23,301003,380,1140,Matara
530679,40002,DILMAH EARL GREY TEA 50 BAGS,4,10/12/22 18:44,301072,930,3720,Jaffna
530680,40081,SPRITE 1.5L,2,10/15/22 16:07,301170,380,760,Kandy
530681,40031,PRIMA KOTTU MEE CUP,15,10/17/22 9:41,301007,165,2475,Kegalle
530682,40004,ZESTA TEA 400G,1,10/20/22 11:36,301113,1145,1145,Ratnapura
530683,40052,WIJAYA ROASTED CURRY POWDER 250G,3,10/21/22 10:24,301068,435,1305,Kegalle
530684,40085,RANFAT COOKING OIL 1L,3,10/21/22 19:04,301069,1255,3765,Jaffna
530685,40057,VIM DISHWASH LIQUID 500ML,3,10/22/22 8:01,301216,490,1470,Kegalle
530686,40047,PELWATTE BUTTER 200G,5,10/22/22 8:20,,820,4100,Kandy
530687,40022,ANCHOR MILK POWDER 400G,4,10/23/22 18:16,301216,1255,5020,Jaffna
530688,40030,KIST MIXED FRUIT NECTAR 1L,5,10/24/22 11:18,301012,600,3000,Puttalam
530689,40020,ELEPHANT HOUSE CREAM SODA 1.5L,15,10/24/22 17:06,,435,6525,Badulla
530690,40063,MILO 400G,6,10/25/22 13:05,301113,850,5100,Gampaha
530691,40092,ARALIYA COCONUT MILK POWDER 300G,4,10/25/22 14:44,301071,765,3060,Ratnapura
530692,40027,KEELLS CHICKEN SAUSAGES 500G,3,10/25/22 17:35,301144,1035,3105,Galle
530693,40084,AKBAR TEA 400G,2,10/25/22 20:48,,765,1530,Batticaloa
530694,40087,CARGILLS MAGIC SAUSAGES 400G,10,10/26/22 16:30,301124,850,8500,Ratnapura
530695,40004,ZESTA TEA 400G,4,10/26/22 19:14,301066,1145,4580,Ratnapura
530696,40031,PRIMA KOTTU MEE CUP,1,10/27/22 9:39,301106,165,165,Batticaloa
530697,40014,SPA CEYLON HAND CREAM,2,10/27/22 13:14,,2400,4800,Matara
530698,40009,MUNCHEE TIKIRI MARIE 80G,1,10/29/22 19:20,,75,75,Colombo
530699,40005,WATAWALA TEA 400G,6,10/30/22 15:47,301160,850,5100,Gampaha
530700,40002,DILMAH EARL GREY TEA 50 BAGS,6,10/31/22 11:52,301022,930,5580,Gampaha
530701,40013,SPA CEYLON SLEEP BODY LOTION,2,11/1/22 13:50,301002,3820,7640,Trincomalee
530702,40086,FITS COOKING OIL 1L,8,11/2/22 10:40,301116,1200,9600,Vavuniya
530703,40011,MALIBAN LEMON PUFF 200G,6,11/4/22 19:10,301013,220,1320,Kegalle
530704,40014,SPA CEYLON HAND CREAM,2,11/5/22 8:01,301072,2400,4800,Gampaha
530705,40025,KOTMALE FRESH MILK 1L,3,11/5/22 14:56,301032,490,1470,Kurunegala
530706,40001,DILMAH CEYLON TEA 500G,5,11/6/22 8:00,301119,1310,6550,Mullaitivu
530707,40029,KIST TOMATO KETCHUP 400G,3,11/9/22 10:27,301004,490,1470,Colombo
530708,40001,DILMAH CEYLON TEA 500G,4,11/9/22 14:07,301044,1310,5240,Trincomalee
530709,40017,MD MIXED FRUIT JAM 500G,8,11/9/22 16:30,301001,710,5680,Matara
530710,40069,ANCHOR BUTTER 200G,1,11/10/22 12:22,301001,850,850,Colombo
530711,40003,DILMAH GREEN TEA 20 BAGS,1,11/11/22 13:43,301069,600,600,Colombo
530712,40089,KANDOS CHOCOLATE BAR 100G,3,11/12/22 14:57,301200,275,825,Jaffna
530713,40040,SIGNAL TOOTHPASTE 120G,8,11/14/22 19:48,301192,250,2000,Colombo
530714,40012,MALIBAN CREAM CRACKER 500G,3,11/15/22 18:09,301110,460,1380,Ratnapura
530715,40029,KIST TOMATO KETCHUP 400G,8,11/16/22 15:58,301146,490,3920,Puttalam
530716,40011,MALIBAN LEMON PUFF 200G,1,11/16/22 19:13,,220,220,Ratnapura
530717,40026,KITHUL TREACLE 750ML,2,11/20/22 14:47,301073,1965,3930,Colombo
530718,40012,MALIBAN CREAM CRACKER 500G,1,11/21/22 10:20,301206,460,460,Matara
530719,40084,AKBAR TEA 400G,5,11/22/22 10:32,301040,765,3825,Vavuniya
530720,40042,MARINA COCONUT OIL 1L,6,11/24/22 11:31,301010,1035,6210,Trincomalee
530721,40072,FUN FOODS MAYONNAISE 250G,2,11/26/22 17:04,301003,535,1070,Colombo
530722,40070,NESPRAY MILK POWDER 400G,2,11/27/22 12:10,301217,1290,2580,Kurunegala
530723,40019,ELEPHANT HOUSE GINGER BEER 1.5L,4,11/28/22 13:51,301051,435,1740,Ampara
530724,40081,SPRITE 1.5L,4,11/29/22 12:12,301040,380,1520,Colombo
530725,40003,DILMAH GREEN TEA 20 BAGS,5,11/30/22 9:39,301009,600,3000,Colombo
530726,40044,HAPPY COW CHEESE 120G,10,11/30/22 10:41,301021,930,9300,Kurunegala
530727,40006,MUNCHEE SUPER CREAM CRACKER 500G,1,12/2/22 18:42,301065,490,490,Colombo
530728,40010,MALIBAN MARIE BISCUITS 400G,2,12/3/22 10:11,301003,380,760,Puttalam
530729,40043,ASTRA MARGARINE 250G,10,12/3/22 10:17,301002,435,4350,Kurunegala
530730,40049,ROZA PASTA MACARONI 400G,6,12/3/22 10:19,301057,330,1980,Mannar
530731,40019,ELEPHANT HOUSE GINGER BEER 1.5L,2,12/4/22 11:39,301105,435,870,Anuradhapura
530732,40011,MALIBAN LEMON PUFF 200G,10,12/5/22 10:31,301016,220,2200,Colombo
530733,40008,MUNCHEE LEMON PUFF 200G,5,12/5/22 13:53,301005,220,1100,Ratnapura
530734,40006,MUNCHEE SUPER CREAM CRACKER 500G,5,12/6/22 19:15,301004,490,2450,Gampaha
530735,40004,ZESTA TEA 400G,5,12/7/22 19:25,,1145,5725,Colombo
530736,40079,CEYLON TOBACCO (CIGARETTES PACK),2,12/8/22 8:35,301146,1310,2620,Colombo
530737,40085,RANFAT COOKING OIL 1L,2,12/8/22 10:22,,1255,2510,Galle
530738,40076,CEYLON COLD STORES YOGHURT 80G,4,12/8/22 14:46,301103,100,400,Colombo
530739,40005,WATAWALA TEA 400G,10,12/9/22 15:41,301113,850,8500,Anuradhapura
530740,40089,KANDOS CHOCOLATE BAR 100G,4,12/9/22 19:00,,275,1100,Colombo
530741,40010,MALIBAN MARIE BISCUITS 400G,5,12/10/22 15:24,301019,380,1900,Vavuniya
530742,40077,PILAWOOS FALOODA MIX 200G,4,12/11/22 8:26,,380,1520,Polonnaruwa
530743,40001,DILMAH CEYLON TEA 500G,2,12/12/22 9:12,301063,1310,2620,Kalutara
530744,40005,WATAWALA TEA 400G,3,12/12/22 9:49,301035,850,2550,Kurunegala
530745,40007,MUNCHEE CHOCOLATE BISCUIT 200G,4,12/14/22 17:34,301089,240,960,Gampaha
530746,40023,RATHTHI MILK POWDER 400G,15,12/15/22 12:13,301120,1200,18000,Kegalle
530747,40029,KIST TOMATO KETCHUP 400G,2,12/15/22 15:29,301021,490,980,Badulla
530748,40017,MD MIXED FRUIT JAM 500G,2,12/18/22 20:20,301074,710,1420,Gampaha
530749,40005,WATAWALA TEA 400G,1,12/20/22 9:48,,850,850,Matara
530750,40092,ARALIYA COCONUT MILK POWDER 300G,5,12/20/22 15:28,301013,765,3825,Ratnapura
530751,40002,DILMAH EARL GREY TEA 50 BAGS,3,12/20/22 16:38,,930,2790,Matara
530752,40062,NESTOMALT 400G,2,12/22/22 19:30,301068,675,1350,Badulla
530753,40039,CLOGARD TOOTHPASTE 120G,4,12/25/22 14:46,301033,240,960,Colombo
530754,40001,DILMAH CEYLON TEA 500G,1,12/25/22 17:05,301132,1310,1310,Kalutara
530755,40011,MALIBAN LEMON PUFF 200G,5,12/25/22 17:58,301026,220,1100,Matara
530756,40053,WIJAYA CHILLI POWDER 250G,4,12/27/22 8:24,301173,490,1960,Kandy
530757,40012,MALIBAN CREAM CRACKER 500G,12,12/27/22 8:55,301027,460,5520,Kurunegala
530758,40066,PONDS TALCUM POWDER 100G,1,12/27/22 14:29,301142,415,415,Badulla
530759,40017,MD MIXED FRUIT JAM 500G,6,12/27/22 16:19,,710,4260,Galle
530760,40023,RATHTHI MILK POWDER 400G,2,12/28/22 16:07,301053,1200,2400,Jaffna
530761,40002,DILMAH EARL GREY TEA 50 BAGS,2,12/29/22 18:11,301068,930,1860,Trincomalee
530762,40039,CLOGARD TOOTHPASTE 120G,8,12/31/22 20:15,301046,240,1920,Kegalle
530763,40070,NESPRAY MILK POWDER 400G,4,1/1/23 11:04,,1345,5380,Jaffna
530764,40086,FITS COOKING OIL 1L,2,1/2/23 15:02,,1255,2510,Jaffna
530765,40029,KIST TOMATO KETCHUP 400G,3,1/2/23 18:08,301117,515,1545,Jaffna
530766,40001,DILMAH CEYLON TEA 500G,12,1/2/23 18:29,301094,1370,16440,Kalutara
530767,40003,DILMAH GREEN TEA 20 BAGS,4,1/5/23 11:29,301109,630,2520,Colombo
530768,40007,MUNCHEE CHOCOLATE BISCUIT 200G,1,1/9/23 13:01,,250,250,Kurunegala
530769,40001,DILMAH CEYLON TEA 500G,8,1/10/23 16:51,301154,1370,10960,Gampaha
530770,40030,KIST MIXED FRUIT NECTAR 1L,10,1/11/23 15:45,301045,630,6300,Galle
530771,40047,PELWATTE BUTTER 200G,15,1/12/23 17:31,301143,855,12825,Colombo
530772,40038,MOTHA FALUDA MIX 100G,2,1/13/23 10:20,301044,230,460,Kegalle
530773,40082,NECTO 1.5L,6,1/15/23 8:55,301024,400,2400,Kegalle
530774,40017,MD MIXED FRUIT JAM 500G,1,1/15/23 10:23,301083,740,740,Colombo
530775,40022,ANCHOR MILK POWDER 400G,3,1/16/23 12:16,301028,1310,3930,Moneragala
530776,40082,NECTO 1.5L,3,1/16/23 17:24,301043,400,1200,Gampaha
530777,40034,HARISCHANDRA COFFEE 100G,6,1/18/23 10:38,301171,435,2610,Trincomalee
530778,40084,AKBAR TEA 400G,4,1/19/23 8:34,301073,800,3200,Colombo
530779,40020,ELEPHANT HOUSE CREAM SODA 1.5L,3,1/20/23 15:37,301173,455,1365,Kurunegala
530780,40058,DIVA WASHING POWDER 1KG,15,1/20/23 18:17,,740,11100,Kandy
530781,40010,MALIBAN MARIE BISCUITS 400G,3,1/22/23 10:10,,400,1200,Badulla
530782,40029,KIST TOMATO KETCHUP 400G,4,1/28/23 17:03,301105,515,2060,Jaffna
530783,40019,ELEPHANT HOUSE GINGER BEER 1.5L,4,1/29/23 16:52,301026,455,1820,Kandy
530784,40013,SPA CEYLON SLEEP BODY LOTION,1,1/30/23 14:35,301184,3995,3995,Ratnapura
530785,40005,WATAWALA TEA 400G,2,1/31/23 9:11,301014,890,1780,Batticaloa
530786,40014,SPA CEYLON HAND CREAM,2,2/1/23 13:03,,2510,5020,Polonnaruwa
530787,40039,CLOGARD TOOTHPASTE 120G,3,2/1/23 19:09,301045,250,750,Colombo
530788,40023,RATHTHI MILK POWDER 400G,1,2/2/23 12:42,301047,1255,1255,Moneragala
530789,40019,ELEPHANT HOUSE GINGER BEER 1.5L,5,2/2/23 14:25,301201,455,2275,Kegalle
530790,40080,COCA-COLA 1.5L,5,2/2/23 15:26,301063,400,2000,Anuradhapura
530791,40006,MUNCHEE SUPER CREAM CRACKER 500G,8,2/2/23 19:57,301132,515,4120,Moneragala
530792,40048,EDINBOROUGH SOY SAUCE 400ML,1,2/4/23 10:54,301046,400,400,Colombo
530793,40010,MALIBAN MARIE BISCUITS 400G,4,2/5/23 17:15,,400,1600,Badulla
530794,40002,DILMAH EARL GREY TEA 50 BAGS,3,2/5/23 19:39,301205,970,2910,Ampara
530795,40017,MD MIXED FRUIT JAM 500G,6,2/8/23 17:31,301071,740,4440,Kalutara
530796,40064,HORLICKS 500G,3,2/9/23 11:23,301079,1085,3255,Colombo
530797,40002,DILMAH EARL GREY TEA 50 BAGS,4,2/11/23 10:43,301198,970,3880,Kegalle
530798,40008,MUNCHEE LEMON PUFF 200G,4,2/13/23 11:15,301044,230,920,Hambantota
530799,40011,MALIBAN LEMON PUFF 200G,2,2/13/23 18:00,301071,230,460,Kalutara
530800,40055,LIFEBUOY SOAP 100G,3,2/13/23 19:40,301017,150,450,Kalutara
530801,40025,KOTMALE FRESH MILK 1L,1,2/14/23 9:55,301036,515,515,Gampaha
530802,40009,MUNCHEE TIKIRI MARIE 80G,10,2/14/23 17:11,301149,80,800,Gampaha
530803,40002,DILMAH EARL GREY TEA 50 BAGS,3,2/14/23 18:51,301019,970,2910,Kalutara
530804,40060,SUNLIGHT SOAP 115G,2,2/15/23 15:10,301003,135,270,Colombo
530805,40080,COCA-COLA 1.5L,1,2/15/23 17:20,301150,400,400,Batticaloa
530806,DELV,COURIER DELIVERY CHARGE,3,2/16/23 12:12,301107,945,2835,Ampara
530807,40016,LINK SAMAHAN BOX (100 PACKETS),2,2/19/23 11:35,301016,1710,3420,Colombo
530808,40075,RANMUTHU RICE 5KG,2,2/19/23 13:45,301079,1710,3420,Jaffna
530809,40011,MALIBAN LEMON PUFF 200G,1,2/25/23 19:36,301155,230,230,Hambantota
530810,40018,MD MANGO CHUTNEY 400G,1,2/26/23 19:09,301106,740,740,Gampaha
530811,40038,MOTHA FALUDA MIX 100G,4,2/27/23 11:49,301026,230,920,Trincomalee
530812,40077,PILAWOOS FALOODA MIX 200G,3,2/27/23 13:50,301167,400,1200,Batticaloa
530813,40034,HARISCHANDRA COFFEE 100G,6,2/28/23 15:39,301130,435,2610,Kegalle
530814,40045,PANADOL 100 TABLETS,1,2/28/23 19:34,301053,515,515,Gampaha
530815,40080,COCA-COLA 1.5L,6,3/2/23 14:21,301047,400,2400,Kurunegala
530816,40001,DILMAH CEYLON TEA 500G,4,3/6/23 10:10,,1370,5480,Colombo
530817,40041,BABY CHERAMY SOAP 90G,3,3/6/23 18:09,301080,160,480,Batticaloa
530818,40042,MARINA COCONUT OIL 1L,2,3/7/23 12:37,301035,1085,2170,Gampaha
530819,40027,KEELLS CHICKEN SAUSAGES 500G,2,3/7/23 15:24,301008,1085,2170,Ratnapura
530820,40001,DILMAH CEYLON TEA 500G,1,3/8/23 20:32,301178,1370,1370,Colombo
530821,40038,MOTHA FALUDA MIX 100G,15,3/9/23 14:02,301155,230,3450,Gampaha
530822,40037,MOTHA STRAWBERRY JELLY 100G,1,3/9/23 18:19,301006,135,135,Kandy
530823,40090,RITZBURY CHOCOLATE BAR 100G,4,3/10/23 14:21,301186,295,1180,Puttalam
530824,40024,HIGHLAND MILK 1L,4,3/12/23 10:50,301053,455,1820,Matara
530825,40043,ASTRA MARGARINE 250G,10,3/12/23 20:02,,455,4550,Nuwara Eliya
530826,40001,DILMAH CEYLON TEA 500G,12,3/14/23 15:41,301017,1370,16440,Hambantota
530827,40037,MOTHA STRAWBERRY JELLY 100G,3,3/15/23 11:16,301059,135,405,Kurunegala
530828,40034,HARISCHANDRA COFFEE 100G,1,3/15/23 16:47,301038,435,435,Moneragala
530829,40001,DILMAH CEYLON TEA 500G,2,3/19/23 11:30,301215,1370,2740,Colombo
530830,40039,CLOGARD TOOTHPASTE 120G,3,3/20/23 15:51,301037,250,750,Jaffna
530831,40030,KIST MIXED FRUIT NECTAR 1L,3,3/21/23 12:49,301067,630,1890,Colombo
530832,40050,RANCRISP CASHEWS 50G,3,3/21/23 12:56,301124,400,1200,Vavuniya
530833,40005,WATAWALA TEA 400G,4,3/22/23 13:32,301019,890,3560,Nuwara Eliya
530834,40055,LIFEBUOY SOAP 100G,4,3/23/23 8:13,301032,150,600,Colombo
530835,40076,CEYLON COLD STORES YOGHURT 80G,2,3/23/23 10:20,301009,105,210,Polonnaruwa
